OFFER_ID,OFFER_LINE_ID,OFFER_DATE,EXPECTED_JOIN_DATE,STUDENT_ID,COMPANY_ID,COLLEGE_ID,ROLE_TITLE,OFFER_LEVEL,CTC_LPA,MONTHLY_STIPEND,JOB_CITY,HIRING_MODE,OFFER_STATUS,IS_JOINED,UPDATED_AT
OF12053,1,2025-05-12,2025-11-08,ST00073,CO4260,CL1236,Software Engineer,FTE,42.87,0.0,Bengaluru,ON_CAMPUS,OFFERED,0,2026-01-03 14:36:00
OF12054,1,2021-02-11,2021-04-09,ST04066,CO1151,CL2393,Data Analyst,INTERN,43.43,95455.4,Noida,OFF_CAMPUS,JOINED,1,2026-01-04 23:25:00
OF12055,1,2019-09-06,2019-12-08,ST00642,CO1761,CL3633,QA Engineer,FTE,10.91,0.0,Pune,REFERRAL,OFFERED,0,2026-01-03 06:51:00
OF12056,1,2021-02-01,2021-03-16,ST03126,CO4693,CL3386,Software Engineer,INTERN,31.7,32041.7,Hyderabad,ON_CAMPUS,JOINED,1,2026-01-02 04:12:00
OF12057,1,2016-01-26,2016-06-22,ST00579,CO2832,CL2626,Software Engineer,FTE,18.42,0.0,Pune,OFF_CAMPUS,WITHDRAWN,0,2026-01-03 07:19:00
OF12058,1,2023-06-12,2023-11-20,ST03362,CO3378,CL3560,Software Engineer,FTE,9.42,0.0,Hyderabad,ON_CAMPUS,ACCEPTED,0,2026-01-04 23:30:00
OF12059,1,2016-05-11,2016-07-02,ST01788,CO4869,CL1353,QA Engineer,INTERN,43.13,46423.9,Chennai,OFF_CAMPUS,JOINED,1,2026-01-04 10:26:00
OF12060,1,2024-02-14,2024-04-22,ST03604,CO1038,CL0037,Software Engineer,FTE,8.33,0.0,Hyderabad,REFERRAL,JOINED,1,2026-01-02 22:38:00
OF12061,1,2024-05-30,2024-11-20,ST02448,CO4773,CL1847,Data Analyst,INTERN,38.38,104341.7,Chennai,OFF_CAMPUS,OFFERED,0,2026-01-04 12:13:00
OF12062,1,2020-03-31,2020-06-10,ST03611,CO4095,CL1431,QA Engineer,INTERN,14.41,67661.2,Pune,OFF_CAMPUS,ACCEPTED,0,2026-01-05 10:11:00
OF12063,1,2019-03-07,2019-06-29,ST03191,CO3182,CL2283,QA Engineer,INTERN,28.23,115255.0,Bengaluru,OFF_CAMPUS,OFFERED,0,2026-01-03 08:03:00
OF12064,1,2020-11-06,2021-02-16,ST01569,CO4824,CL3714,QA Engineer,INTERN,11.94,74732.7,Chennai,OFF_CAMPUS,WITHDRAWN,0,2026-01-03 16:23:00
OF12065,1,2018-10-19,2018-12-19,ST02671,CO0014,CL3009,QA Engineer,FTE,11.97,0.0,Noida,ON_CAMPUS,REJECTED,0,2026-01-04 08:34:00
OF12066,1,2020-10-30,2020-12-15,ST01104,CO3121,CL3574,Data Analyst,FTE,36.23,0.0,Bengaluru,OFF_CAMPUS,ACCEPTED,0,2026-01-03 00:40:00
OF12067,1,2017-07-29,2017-10-28,ST01940,CO0036,CL3463,Data Analyst,INTERN,39.69,116238.5,Bengaluru,OFF_CAMPUS,OFFERED,0,2026-01-01 17:07:00
OF12068,1,2019-05-14,2019-08-25,ST02121,CO1128,CL1547,Data Analyst,INTERN,16.71,112188.3,Noida,OFF_CAMPUS,REJECTED,0,2026-01-02 13:45:00
OF12069,1,2018-06-29,2018-08-12,ST00595,CO3822,CL0890,QA Engineer,INTERN,5.47,106922.1,Bengaluru,OFF_CAMPUS,REJECTED,0,2026-01-05 00:11:00
OF12070,1,2022-02-22,2022-04-24,ST02362,CO1659,CL1044,Software Engineer,FTE,36.83,0.0,Bengaluru,REFERRAL,JOINED,1,2026-01-03 17:25:00
OF12071,1,2018-06-14,2018-08-18,ST04780,CO1187,CL2339,Software Engineer,FTE,21.42,0.0,Hyderabad,ON_CAMPUS,OFFERED,0,2026-01-01 12:01:00
OF12072,1,2021-02-10,2021-07-26,ST02207,CO0029,CL0904,Data Analyst,INTERN,43.84,37548.8,Chennai,REFERRAL,JOINED,1,2026-01-01 11:09:00
OF12073,1,2015-08-01,2015-09-11,ST03014,CO4164,CL0424,Data Analyst,FTE,42.11,0.0,Pune,ON_CAMPUS,OFFERED,0,2026-01-02 08:34:00
OF12074,1,2024-04-23,2024-09-06,ST00911,CO1791,CL1039,Software Engineer,INTERN,38.59,84056.3,Noida,OFF_CAMPUS,OFFERED,0,2026-01-02 21:20:00
OF12075,1,2020-11-05,2021-03-02,ST01016,CO4009,CL0968,Data Analyst,FTE,27.28,0.0,Chennai,REFERRAL,REJECTED,0,2026-01-04 01:15:00
OF12076,1,2018-01-07,2018-03-05,ST03948,CO4439,CL2259,Software Engineer,FTE,37.43,0.0,Pune,OFF_CAMPUS,WITHDRAWN,0,2026-01-05 00:59:00
OF12077,1,2020-06-23,2020-08-23,ST02529,CO4613,CL3997,Data Analyst,INTERN,20.56,64238.8,Hyderabad,OFF_CAMPUS,ACCEPTED,0,2026-01-04 20:00:00
OF12078,1,2015-10-16,2016-01-18,ST02695,CO0278,CL0547,Software Engineer,FTE,17.5,0.0,Chennai,OFF_CAMPUS,WITHDRAWN,0,2026-01-05 03:11:00
OF12079,1,2018-09-29,2018-12-22,ST01572,CO0164,CL4336,QA Engineer,INTERN,35.87,44763.7,Hyderabad,OFF_CAMPUS,WITHDRAWN,0,2026-01-02 13:56:00
OF12080,1,2022-04-16,2022-08-06,ST00251,CO4368,CL3396,Data Analyst,FTE,15.93,0.0,Bengaluru,OFF_CAMPUS,ACCEPTED,0,2026-01-02 14:29:00
OF12081,1,2016-10-18,2017-01-25,ST02751,CO2303,CL0778,Data Analyst,FTE,7.12,0.0,Chennai,ON_CAMPUS,WITHDRAWN,0,2026-01-02 04:33:00
OF12082,1,2019-11-30,2020-01-06,ST02685,CO3249,CL0757,QA Engineer,FTE,44.5,0.0,Pune,OFF_CAMPUS,OFFERED,0,2026-01-03 14:21:00
OF12083,1,2019-09-09,2019-11-11,ST01759,CO1917,CL4491,Software Engineer,FTE,17.33,0.0,Bengaluru,OFF_CAMPUS,OFFERED,0,2026-01-03 15:56:00
OF12084,1,2021-06-27,2021-08-19,ST00011,CO3869,CL2991,Data Analyst,INTERN,7.75,96870.2,Pune,REFERRAL,ACCEPTED,0,2026-01-01 10:35:00
OF12085,1,2021-02-25,2021-04-27,ST01682,CO0802,CL4880,Data Analyst,FTE,42.57,0.0,Bengaluru,ON_CAMPUS,ACCEPTED,0,2026-01-03 18:42:00
OF12086,1,2024-11-09,2025-02-03,ST03826,CO0029,CL0553,QA Engineer,FTE,9.84,0.0,Noida,ON_CAMPUS,ACCEPTED,0,2026-01-03 15:40:00
OF12087,1,2022-02-02,2022-07-14,ST03811,CO2701,CL0990,QA Engineer,INTERN,13.85,45593.7,Noida,OFF_CAMPUS,REJECTED,0,2026-01-03 06:40:00
OF12088,1,2020-01-20,2020-05-03,ST04967,CO2282,CL4599,QA Engineer,FTE,25.11,0.0,Noida,ON_CAMPUS,JOINED,1,2026-01-02 23:35:00
OF12089,1,2024-03-30,2024-09-02,ST00455,CO2065,CL1536,QA Engineer,FTE,24.76,0.0,Bengaluru,OFF_CAMPUS,ACCEPTED,0,2026-01-05 10:35:00
OF12090,1,2018-09-27,2018-10-28,ST04399,CO4252,CL4096,Software Engineer,FTE,5.18,0.0,Noida,ON_CAMPUS,WITHDRAWN,0,2026-01-05 10:24:00
OF12091,1,2017-06-15,2017-08-11,ST00509,CO2368,CL4258,QA Engineer,INTERN,38.17,98072.1,Bengaluru,OFF_CAMPUS,OFFERED,0,2026-01-01 16:39:00
OF12092,1,2017-11-30,2018-04-25,ST00915,CO2569,CL3629,Software Engineer,FTE,27.74,0.0,Chennai,REFERRAL,WITHDRAWN,0,2026-01-04 17:42:00
OF12093,1,2018-08-25,2018-12-31,ST04632,CO4098,CL1652,QA Engineer,FTE,9.46,0.0,Pune,ON_CAMPUS,ACCEPTED,0,2026-01-04 03:29:00
OF12094,1,2019-04-26,2019-08-13,ST02747,CO4069,CL3187,Software Engineer,FTE,33.17,0.0,Bengaluru,OFF_CAMPUS,ACCEPTED,0,2026-01-04 05:54:00
OF12095,1,2016-01-12,2016-04-04,ST01753,CO4846,CL1059,QA Engineer,INTERN,6.67,56963.5,Bengaluru,REFERRAL,ACCEPTED,0,2026-01-03 08:08:00
OF12096,1,2024-07-13,2024-08-22,ST00662,CO0383,CL3468,Software Engineer,FTE,12.28,0.0,Chennai,ON_CAMPUS,OFFERED,0,2026-01-02 10:34:00
OF12097,1,2023-12-30,2024-06-17,ST03715,CO3880,CL3520,Software Engineer,FTE,12.0,0.0,Pune,ON_CAMPUS,JOINED,1,2026-01-03 08:28:00
OF12098,1,2017-06-30,2017-11-14,ST04289,CO3206,CL4290,Data Analyst,INTERN,17.18,50197.5,Bengaluru,REFERRAL,REJECTED,0,2026-01-02 19:16:00
OF12099,1,2024-09-28,2024-12-25,ST00337,CO2699,CL4344,QA Engineer,INTERN,20.31,94072.4,Pune,ON_CAMPUS,REJECTED,0,2026-01-03 17:14:00
OF12100,1,2021-01-28,2021-07-11,ST01490,CO2860,CL1642,Data Analyst,INTERN,14.01,27542.1,Pune,OFF_CAMPUS,WITHDRAWN,0,2026-01-03 00:49:00
OF12101,1,2021-01-21,2021-04-23,ST03049,CO2579,CL1055,Software Engineer,INTERN,40.94,86350.0,Pune,ON_CAMPUS,JOINED,1,2026-01-04 13:10:00
OF12102,1,2019-09-09,2020-02-02,ST01852,CO2558,CL4849,QA Engineer,FTE,17.27,0.0,Chennai,OFF_CAMPUS,REJECTED,0,2026-01-04 09:28:00
OF12103,1,2016-09-12,2017-01-10,ST04295,CO4843,CL1048,Software Engineer,FTE,26.49,0.0,Hyderabad,OFF_CAMPUS,WITHDRAWN,0,2026-01-04 20:20:00
OF12104,1,2021-08-20,2021-10-12,ST04112,CO3853,CL0587,Data Analyst,FTE,32.12,0.0,Hyderabad,OFF_CAMPUS,ACCEPTED,0,2026-01-01 20:08:00
OF12105,1,2020-10-06,2021-03-13,ST03883,CO2500,CL3130,Software Engineer,FTE,40.61,0.0,Hyderabad,REFERRAL,WITHDRAWN,0,2026-01-05 03:30:00
OF12106,1,2016-02-18,2016-04-15,ST00584,CO3380,CL3574,QA Engineer,INTERN,43.56,85062.1,Noida,REFERRAL,ACCEPTED,0,2026-01-04 20:02:00
OF12107,1,2020-05-08,2020-08-28,ST01301,CO3399,CL0680,Software Engineer,INTERN,16.64,65207.2,Bengaluru,ON_CAMPUS,OFFERED,0,2026-01-04 00:10:00
OF12108,1,2020-07-06,2020-10-11,ST03093,CO0701,CL0515,QA Engineer,FTE,21.32,0.0,Hyderabad,OFF_CAMPUS,ACCEPTED,0,2026-01-01 15:48:00
OF12109,1,2023-11-21,2024-03-28,ST01084,CO0007,CL2438,QA Engineer,INTERN,17.72,49703.5,Noida,OFF_CAMPUS,JOINED,1,2026-01-01 21:15:00
OF12110,1,2021-04-14,2021-09-08,ST03555,CO1598,CL1533,Data Analyst,FTE,14.67,0.0,Chennai,ON_CAMPUS,ACCEPTED,0,2026-01-05 01:25:00
OF12111,1,2024-09-02,2024-10-16,ST01319,CO3405,CL0201,Data Analyst,INTERN,19.5,42432.8,Chennai,REFERRAL,WITHDRAWN,0,2026-01-01 14:59:00
OF12112,1,2018-05-02,2018-10-01,ST04013,CO0208,CL1484,Software Engineer,FTE,36.64,0.0,Bengaluru,REFERRAL,JOINED,1,2026-01-04 01:59:00
OF12113,1,2016-09-21,2016-10-21,ST03632,CO0592,CL3544,QA Engineer,FTE,16.69,0.0,Hyderabad,REFERRAL,REJECTED,0,2026-01-02 15:34:00
OF12114,1,2024-09-06,2025-02-24,ST04685,CO4993,CL4422,Data Analyst,FTE,22.73,0.0,Hyderabad,ON_CAMPUS,OFFERED,0,2026-01-02 21:22:00
OF12115,1,2015-09-17,2016-01-31,ST04046,CO0334,CL0517,Software Engineer,INTERN,14.08,56000.9,Chennai,ON_CAMPUS,OFFERED,0,2026-01-03 16:19:00
OF12116,1,2022-11-23,2023-03-28,ST04276,CO4194,CL3418,Data Analyst,FTE,29.18,0.0,Bengaluru,ON_CAMPUS,OFFERED,0,2026-01-04 20:33:00
OF12117,1,2019-05-26,2019-07-28,ST02818,CO0690,CL2991,Software Engineer,INTERN,36.55,31762.0,Hyderabad,OFF_CAMPUS,REJECTED,0,2026-01-03 05:17:00
OF12118,1,2022-05-05,2022-06-05,ST01756,CO3719,CL1650,QA Engineer,FTE,32.1,0.0,Pune,OFF_CAMPUS,WITHDRAWN,0,2026-01-02 14:31:00
OF12119,1,2016-11-15,2017-03-07,ST00920,CO1998,CL0363,Software Engineer,INTERN,36.33,43406.4,Hyderabad,REFERRAL,OFFERED,0,2026-01-05 01:46:00
OF12120,1,2022-09-28,2023-01-09,ST02728,CO1089,CL3314,Software Engineer,FTE,10.8,0.0,Noida,REFERRAL,REJECTED,0,2026-01-04 21:38:00
OF12121,1,2017-02-23,2017-06-05,ST00854,CO3742,CL4602,Software Engineer,FTE,9.68,0.0,Hyderabad,ON_CAMPUS,OFFERED,0,2026-01-04 07:16:00
OF12122,1,2024-11-18,2025-05-16,ST02126,CO4738,CL2905,QA Engineer,INTERN,5.22,24842.3,Noida,REFERRAL,ACCEPTED,0,2026-01-05 12:49:00
OF12123,1,2025-01-08,2025-05-30,ST03891,CO1523,CL2318,Data Analyst,INTERN,33.44,58313.5,Pune,ON_CAMPUS,REJECTED,0,2026-01-02 08:53:00
OF12124,1,2017-10-03,2017-12-31,ST04506,CO0080,CL2248,QA Engineer,FTE,16.32,0.0,Hyderabad,ON_CAMPUS,JOINED,1,2026-01-02 20:10:00
OF12125,1,2016-10-11,2017-02-24,ST00959,CO1531,CL2176,Software Engineer,INTERN,41.31,23238.3,Pune,OFF_CAMPUS,WITHDRAWN,0,2026-01-03 22:24:00
OF12126,1,2018-04-16,2018-07-14,ST00686,CO4288,CL3896,Data Analyst,INTERN,31.31,69462.2,Noida,REFERRAL,OFFERED,0,2026-01-03 10:10:00
OF12127,1,2024-09-21,2024-10-22,ST03815,CO4630,CL3286,Software Engineer,INTERN,29.21,69888.2,Pune,ON_CAMPUS,ACCEPTED,0,2026-01-03 20:03:00
OF12128,1,2024-09-21,2025-02-16,ST02242,CO3059,CL1121,Software Engineer,INTERN,24.04,19092.1,Bengaluru,REFERRAL,REJECTED,0,2026-01-05 06:46:00
OF12129,1,2023-03-26,2023-06-12,ST00340,CO2689,CL4350,Software Engineer,INTERN,33.91,34730.2,Noida,REFERRAL,ACCEPTED,0,2026-01-05 06:57:00
OF12130,1,2016-02-29,2016-04-22,ST02304,CO3023,CL0420,Data Analyst,INTERN,35.82,103463.3,Pune,REFERRAL,ACCEPTED,0,2026-01-03 21:57:00
OF12131,1,2017-08-05,2017-11-08,ST00459,CO0882,CL4633,Software Engineer,FTE,24.11,0.0,Bengaluru,OFF_CAMPUS,REJECTED,0,2026-01-02 23:41:00
OF12132,1,2017-01-17,2017-03-17,ST03089,CO0671,CL0804,Software Engineer,INTERN,27.1,48216.7,Noida,REFERRAL,REJECTED,0,2026-01-03 23:57:00
OF12133,1,2024-05-18,2024-09-04,ST03478,CO4501,CL1991,Data Analyst,FTE,21.92,0.0,Hyderabad,REFERRAL,WITHDRAWN,0,2026-01-04 09:35:00
OF12134,1,2015-10-16,2016-01-28,ST00505,CO1567,CL4056,QA Engineer,INTERN,16.1,72653.1,Chennai,REFERRAL,ACCEPTED,0,2026-01-04 03:09:00
OF12135,1,2024-10-24,2024-12-29,ST00848,CO1919,CL1318,Software Engineer,INTERN,6.74,46700.8,Chennai,REFERRAL,OFFERED,0,2026-01-03 08:57:00
OF12136,1,2018-09-26,2018-12-25,ST01195,CO4023,CL1624,QA Engineer,INTERN,14.98,65439.6,Noida,OFF_CAMPUS,OFFERED,0,2026-01-05 08:45:00
OF12137,1,2024-04-26,2024-06-03,ST04671,CO0990,CL3330,Software Engineer,FTE,38.85,0.0,Hyderabad,REFERRAL,REJECTED,0,2026-01-02 08:02:00
OF12138,1,2018-01-23,2018-04-24,ST01648,CO0562,CL0219,QA Engineer,INTERN,44.0,103585.9,Chennai,ON_CAMPUS,ACCEPTED,0,2026-01-04 15:54:00
OF12139,1,2024-02-11,2024-04-24,ST04815,CO3078,CL3151,Data Analyst,INTERN,16.13,32275.8,Noida,REFERRAL,REJECTED,0,2026-01-01 16:54:00
OF12140,1,2021-06-15,2021-10-26,ST04550,CO3900,CL0448,Data Analyst,INTERN,32.46,21758.0,Noida,OFF_CAMPUS,OFFERED,0,2026-01-03 15:20:00
OF12141,1,2024-04-22,2024-10-08,ST04554,CO3476,CL2222,QA Engineer,INTERN,42.48,28518.2,Chennai,REFERRAL,REJECTED,0,2026-01-02 18:59:00
OF12142,1,2024-05-01,2024-06-16,ST03977,CO2109,CL4080,QA Engineer,FTE,24.38,0.0,Hyderabad,OFF_CAMPUS,WITHDRAWN,0,2026-01-04 16:29:00
OF12143,1,2016-10-17,2017-02-03,ST01567,CO0971,CL3145,QA Engineer,INTERN,31.98,22004.9,Pune,OFF_CAMPUS,OFFERED,0,2026-01-02 11:59:00
OF12144,1,2021-08-11,2021-11-22,ST00710,CO0877,CL4702,Data Analyst,INTERN,40.87,17243.8,Chennai,REFERRAL,WITHDRAWN,0,2026-01-05 04:34:00
OF12145,1,2017-09-01,2017-12-02,ST00419,CO4304,CL2992,QA Engineer,FTE,40.41,0.0,Bengaluru,OFF_CAMPUS,WITHDRAWN,0,2026-01-03 14:56:00
OF12146,1,2019-04-15,2019-06-07,ST01305,CO3354,CL1400,Data Analyst,FTE,39.98,0.0,Chennai,ON_CAMPUS,WITHDRAWN,0,2026-01-02 02:19:00
OF12147,1,2022-11-15,2023-02-23,ST01829,CO2413,CL1749,Software Engineer,FTE,40.05,0.0,Chennai,REFERRAL,WITHDRAWN,0,2026-01-03 11:04:00
OF12148,1,2020-06-16,2020-11-06,ST00281,CO4713,CL4451,Data Analyst,FTE,32.31,0.0,Hyderabad,ON_CAMPUS,JOINED,1,2026-01-02 09:21:00
OF12149,1,2021-10-29,2021-12-07,ST00003,CO1875,CL3660,QA Engineer,FTE,13.79,0.0,Pune,ON_CAMPUS,OFFERED,0,2026-01-03 21:58:00
OF12150,1,2016-01-15,2016-03-21,ST04211,CO2554,CL4545,QA Engineer,INTERN,25.16,112580.2,Bengaluru,ON_CAMPUS,REJECTED,0,2026-01-03 16:35:00
OF12151,1,2016-12-11,2017-04-20,ST00614,CO3763,CL2123,QA Engineer,INTERN,18.28,51303.4,Noida,ON_CAMPUS,OFFERED,0,2026-01-02 09:02:00
OF12152,1,2019-03-24,2019-07-04,ST04435,CO1761,CL2713,Data Analyst,INTERN,26.25,54622.5,Chennai,ON_CAMPUS,WITHDRAWN,0,2026-01-03 18:42:00
OF12153,1,2019-10-01,2020-02-06,ST01861,CO0267,CL3266,Software Engineer,FTE,18.3,0.0,Hyderabad,OFF_CAMPUS,WITHDRAWN,0,2026-01-02 10:01:00
OF12154,1,2018-04-19,2018-10-10,ST04711,CO4838,CL1784,QA Engineer,FTE,9.05,0.0,Hyderabad,OFF_CAMPUS,REJECTED,0,2026-01-04 23:18:00
OF12155,1,2020-05-06,2020-07-21,ST02333,CO4496,CL1840,Data Analyst,INTERN,14.39,55841.3,Hyderabad,ON_CAMPUS,JOINED,1,2026-01-02 07:56:00
OF12156,1,2023-03-03,2023-08-29,ST02946,CO0593,CL1249,Data Analyst,INTERN,16.62,42183.4,Chennai,REFERRAL,ACCEPTED,0,2026-01-03 19:15:00
OF12157,1,2018-10-06,2019-03-19,ST04766,CO0476,CL3802,Data Analyst,INTERN,36.17,92997.3,Bengaluru,REFERRAL,WITHDRAWN,0,2026-01-01 21:22:00
OF12158,1,2024-08-25,2024-09-28,ST02246,CO4167,CL3985,QA Engineer,INTERN,5.94,46304.1,Bengaluru,ON_CAMPUS,REJECTED,0,2026-01-02 12:01:00
OF12159,1,2021-11-28,2022-04-02,ST01804,CO4996,CL3222,QA Engineer,INTERN,16.67,45126.6,Hyderabad,ON_CAMPUS,JOINED,1,2026-01-01 13:11:00
OF12160,1,2019-10-24,2019-12-29,ST01171,CO2058,CL1581,Data Analyst,INTERN,42.4,16380.6,Noida,OFF_CAMPUS,ACCEPTED,0,2026-01-03 14:41:00
OF12161,1,2023-09-29,2024-02-21,ST01819,CO0341,CL3452,QA Engineer,FTE,12.17,0.0,Noida,OFF_CAMPUS,REJECTED,0,2026-01-03 14:35:00
OF12162,1,2025-05-26,2025-07-27,ST04460,CO0751,CL0603,Data Analyst,INTERN,22.76,111340.0,Noida,OFF_CAMPUS,REJECTED,0,2026-01-03 15:12:00
OF12163,1,2024-07-28,2024-09-30,ST01862,CO1214,CL4931,Data Analyst,INTERN,26.96,49728.5,Chennai,ON_CAMPUS,OFFERED,0,2026-01-04 09:59:00
OF12164,1,2021-07-23,2021-08-30,ST01118,CO3041,CL4952,Data Analyst,INTERN,15.03,64142.8,Bengaluru,OFF_CAMPUS,ACCEPTED,0,2026-01-01 19:38:00
OF12165,1,2016-04-23,2016-06-24,ST03401,CO2211,CL0189,Software Engineer,INTERN,36.55,36066.8,Chennai,REFERRAL,ACCEPTED,0,2026-01-03 02:55:00
OF12166,1,2023-03-28,2023-07-19,ST01317,CO1603,CL0912,Software Engineer,INTERN,40.04,18700.2,Chennai,REFERRAL,OFFERED,0,2026-01-02 01:33:00
OF12167,1,2015-10-11,2016-03-12,ST04234,CO1093,CL2710,Data Analyst,INTERN,24.27,99630.1,Noida,ON_CAMPUS,WITHDRAWN,0,2026-01-03 08:07:00
OF12168,1,2019-12-11,2020-05-23,ST03261,CO3373,CL2171,Data Analyst,INTERN,38.23,29796.8,Hyderabad,REFERRAL,JOINED,1,2026-01-03 00:18:00
OF12169,1,2019-11-18,2020-04-27,ST03964,CO0521,CL2618,QA Engineer,FTE,26.7,0.0,Noida,OFF_CAMPUS,WITHDRAWN,0,2026-01-04 13:04:00
OF12170,1,2025-02-11,2025-04-07,ST02438,CO4484,CL3467,QA Engineer,INTERN,9.55,43134.3,Chennai,OFF_CAMPUS,ACCEPTED,0,2026-01-05 06:02:00
OF12171,1,2018-09-12,2019-02-01,ST03079,CO3738,CL4815,QA Engineer,FTE,38.55,0.0,Noida,OFF_CAMPUS,JOINED,1,2026-01-04 00:52:00
OF12172,1,2018-04-19,2018-05-19,ST01866,CO2105,CL4163,Data Analyst,FTE,24.14,0.0,Pune,REFERRAL,JOINED,1,2026-01-02 12:02:00
OF12173,1,2023-12-02,2024-03-25,ST04958,CO1331,CL0384,QA Engineer,INTERN,40.07,37098.1,Chennai,ON_CAMPUS,ACCEPTED,0,2026-01-03 12:37:00
OF12174,1,2022-11-25,2023-02-16,ST01362,CO2368,CL4771,Data Analyst,INTERN,28.16,92144.0,Noida,OFF_CAMPUS,REJECTED,0,2026-01-03 07:20:00
OF12175,1,2023-03-15,2023-07-22,ST04513,CO3135,CL3667,QA Engineer,INTERN,23.94,86112.9,Pune,REFERRAL,OFFERED,0,2026-01-01 11:10:00
OF12176,1,2019-10-30,2020-02-22,ST02128,CO3997,CL0037,QA Engineer,FTE,14.16,0.0,Bengaluru,ON_CAMPUS,ACCEPTED,0,2026-01-05 07:55:00
OF12177,1,2019-12-13,2020-05-16,ST00623,CO3399,CL1531,Software Engineer,FTE,28.91,0.0,Noida,REFERRAL,JOINED,1,2026-01-03 12:09:00
OF12178,1,2017-04-22,2017-09-05,ST03458,CO1328,CL0325,QA Engineer,INTERN,33.91,31577.4,Chennai,OFF_CAMPUS,REJECTED,0,2026-01-02 11:26:00
OF12179,1,2024-01-03,2024-05-18,ST02201,CO3331,CL1226,Data Analyst,INTERN,44.26,51822.5,Chennai,OFF_CAMPUS,JOINED,1,2026-01-02 06:12:00
OF12180,1,2020-05-03,2020-10-21,ST01191,CO1350,CL0750,Data Analyst,INTERN,14.3,23707.4,Hyderabad,REFERRAL,JOINED,1,2026-01-05 03:14:00
OF12181,1,2022-01-03,2022-02-02,ST02235,CO1218,CL2416,QA Engineer,INTERN,35.98,28947.3,Hyderabad,OFF_CAMPUS,REJECTED,0,2026-01-03 10:34:00
OF12182,1,2015-11-18,2016-02-23,ST00227,CO0804,CL3304,Data Analyst,FTE,10.07,0.0,Chennai,OFF_CAMPUS,JOINED,1,2026-01-03 19:57:00
OF12183,1,2019-07-22,2019-09-02,ST02854,CO0344,CL2972,QA Engineer,FTE,23.45,0.0,Pune,OFF_CAMPUS,ACCEPTED,0,2026-01-02 17:47:00
,1,2015-08-15,2016-01-01,ST04101,CO1425,CL2353,Data Analyst,FTE,6.88,0.0,Hyderabad,REFERRAL,REJECTED,0,2026-01-04 20:51:00
OF12185,1,2018-09-18,2018-12-23,ST03791,CO1096,CL4247,QA Engineer,INTERN,26.51,111404.9,Chennai,OFF_CAMPUS,JOINED,1,2026-01-03 03:30:00
OF12186,1,2016-06-08,2016-08-13,ST00309,CO1539,CL4302,Software Engineer,INTERN,14.2,65352.5,Hyderabad,ON_CAMPUS,ACCEPTED,0,2026-01-04 09:55:00
OF12187,1,2021-09-22,2021-11-16,ST04008,CO2508,CL1424,Software Engineer,INTERN,37.91,33779.1,Chennai,OFF_CAMPUS,JOINED,1,2026-01-04 22:58:00
OF12188,1,2023-11-26,2024-01-18,ST02027,CO1247,CL2788,Data Analyst,FTE,29.63,0.0,Hyderabad,OFF_CAMPUS,WITHDRAWN,0,2026-01-03 23:56:00
OF12189,1,2023-01-08,2023-03-05,ST04248,CO1942,CL3377,QA Engineer,FTE,9.3,0.0,Bengaluru,REFERRAL,WITHDRAWN,0,2026-01-01 23:21:00
OF12190,1,2019-12-06,2020-03-02,ST03800,CO0490,CL2872,Data Analyst,FTE,22.43,0.0,Pune,OFF_CAMPUS,REJECTED,0,2026-01-02 13:13:00
OF12191,1,2019-09-26,2019-11-08,ST00978,CO1407,CL2843,Data Analyst,INTERN,35.18,86740.0,Pune,REFERRAL,JOINED,1,2026-01-04 18:51:00
OF12192,1,2019-10-27,2019-12-09,ST00814,CO1359,CL4985,Software Engineer,FTE,38.16,0.0,Pune,OFF_CAMPUS,JOINED,1,2026-01-03 14:00:00
OF12193,1,2021-02-01,2021-05-23,ST02858,CO1323,CL3726,QA Engineer,INTERN,39.15,105783.3,Bengaluru,OFF_CAMPUS,OFFERED,0,2026-01-04 04:50:00
OF12194,1,2023-05-28,2023-10-13,ST03404,CO1330,CL2952,QA Engineer,FTE,12.04,0.0,Noida,OFF_CAMPUS,OFFERED,0,2026-01-04 00:34:00
OF12195,1,2021-06-13,2021-08-04,ST01689,CO4436,CL1364,Software Engineer,INTERN,27.35,79671.5,Hyderabad,ON_CAMPUS,JOINED,1,2026-01-04 17:49:00
OF12196,1,2018-11-04,2019-02-19,ST01906,CO3908,CL1750,QA Engineer,INTERN,35.96,115926.6,Noida,OFF_CAMPUS,REJECTED,0,2026-01-03 12:13:00
OF12197,1,2018-04-03,2018-08-01,ST01064,CO4823,CL2186,Data Analyst,FTE,24.25,0.0,Hyderabad,REFERRAL,WITHDRAWN,0,2026-01-04 02:31:00
OF12198,1,2022-10-26,2023-01-29,ST03423,CO1057,CL2244,Data Analyst,FTE,9.57,0.0,Hyderabad,ON_CAMPUS,REJECTED,0,2026-01-02 23:43:00
OF12199,1,2023-04-01,2023-07-12,ST00885,CO1608,CL2990,QA Engineer,INTERN,18.83,74683.7,Noida,ON_CAMPUS,ACCEPTED,0,2026-01-04 01:16:00
OF12200,1,2020-03-20,2020-04-20,ST00219,CO0325,CL4643,QA Engineer,INTERN,13.48,61099.8,Bengaluru,REFERRAL,WITHDRAWN,0,2026-01-02 04:24:00
OF12201,1,2016-02-02,2016-07-26,ST01216,CO3847,CL3921,Data Analyst,INTERN,21.84,19452.6,Chennai,OFF_CAMPUS,JOINED,1,2026-01-03 21:57:00
