COLLEGE_ID,COLLEGE_NAME,CITY,STATE,COUNTRY,OWNERSHIP,TIER,CATEGORY,ESTABLISHED_DATE,STATUS
CL1986,College of Engineering Pune (COEP) Campus 1986,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL1987,Jadavpur University Campus 1987,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL1988,BITS Pilani Campus 1988,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL1989,Anna University - CEG Campus 1989,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL1990,VIT Vellore Campus 1990,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL1991,VIT Vellore Campus 1991,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL1992,Amity University Campus 1992,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL1993,Anna University - CEG Campus 1993,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL1994,Amity University Campus 1994,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL1995,VIT Vellore Campus 1995,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL1996,College of Engineering Pune (COEP) Campus 1996,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL1997,PSG College of Technology Campus 1997,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL1998,Anna University - CEG Campus 1998,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL1999,IIT Delhi Campus 1999,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL2000,VIT Vellore Campus 2000,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2001,Delhi University Campus 2001,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2002,IIT Delhi Campus 2002,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL2003,Amity University Campus 2003,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL2004,VIT Vellore Campus 2004,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2005,College of Engineering Pune (COEP) Campus 2005,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL2006,College of Engineering Pune (COEP) Campus 2006,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL2007,IIT Madras Campus 2007,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL2008,IIT Bombay Campus 2008,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL2009,Jadavpur University Campus 2009,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2010,NIT Trichy Campus 2010,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL2011,IIT Delhi Campus 2011,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL2012,IIT Bombay Campus 2012,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL2013,PSG College of Technology Campus 2013,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2014,PSG College of Technology Campus 2014,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2015,IIT Madras Campus 2015,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL2016,Jadavpur University Campus 2016,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2017,College of Engineering Pune (COEP) Campus 2017,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL2018,JNTU Hyderabad Campus 2018,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2019,SRM Institute of Science and Technology Campus 2019,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2020,Anna University - CEG Campus 2020,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL2021,BITS Pilani Campus 2021,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL2022,Delhi University Campus 2022,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2023,SRM Institute of Science and Technology Campus 2023,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2024,BITS Pilani Campus 2024,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL2025,JNTU Hyderabad Campus 2025,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2026,Manipal Institute of Technology Campus 2026,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2027,Delhi University Campus 2027,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2028,Manipal Institute of Technology Campus 2028,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2029,JNTU Hyderabad Campus 2029,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2030,JNTU Hyderabad Campus 2030,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2031,PSG College of Technology Campus 2031,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2032,Amity University Campus 2032,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL2033,Jadavpur University Campus 2033,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2034,BITS Pilani Campus 2034,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL2035,Manipal Institute of Technology Campus 2035,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2036,College of Engineering Pune (COEP) Campus 2036,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL2037,SRM Institute of Science and Technology Campus 2037,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2038,Delhi University Campus 2038,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2039,Jadavpur University Campus 2039,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2040,VIT Vellore Campus 2040,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2041,BITS Pilani Campus 2041,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL2042,Delhi University Campus 2042,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2043,PSG College of Technology Campus 2043,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2044,VIT Vellore Campus 2044,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2045,IIT Madras Campus 2045,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL2046,NIT Trichy Campus 2046,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL2047,PSG College of Technology Campus 2047,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2048,IIT Madras Campus 2048,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL2049,PSG College of Technology Campus 2049,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2050,IIT Bombay Campus 2050,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL2051,College of Engineering Pune (COEP) Campus 2051,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL2052,Jadavpur University Campus 2052,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2053,SRM Institute of Science and Technology Campus 2053,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2054,PSG College of Technology Campus 2054,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2055,JNTU Hyderabad Campus 2055,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2056,IIT Madras Campus 2056,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL2057,Manipal Institute of Technology Campus 2057,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2058,JNTU Hyderabad Campus 2058,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2059,SRM Institute of Science and Technology Campus 2059,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2060,Delhi University Campus 2060,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2061,IIT Madras Campus 2061,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL2062,Jadavpur University Campus 2062,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2063,BITS Pilani Campus 2063,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL2064,VIT Vellore Campus 2064,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2065,IIT Delhi Campus 2065,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL2066,Manipal Institute of Technology Campus 2066,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2067,Manipal Institute of Technology Campus 2067,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2068,IIT Bombay Campus 2068,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL2069,Jadavpur University Campus 2069,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2070,College of Engineering Pune (COEP) Campus 2070,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL2071,SRM Institute of Science and Technology Campus 2071,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2072,Anna University - CEG Campus 2072,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL2073,Delhi University Campus 2073,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2074,NIT Trichy Campus 2074,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL2075,Delhi University Campus 2075,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2076,SRM Institute of Science and Technology Campus 2076,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2077,IIT Bombay Campus 2077,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL2078,PSG College of Technology Campus 2078,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2079,NIT Trichy Campus 2079,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL2080,Delhi University Campus 2080,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2081,Amity University Campus 2081,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL2082,Amity University Campus 2082,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL2083,SRM Institute of Science and Technology Campus 2083,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2084,College of Engineering Pune (COEP) Campus 2084,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL2085,Jadavpur University Campus 2085,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2086,Delhi University Campus 2086,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2087,Amity University Campus 2087,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL2088,VIT Vellore Campus 2088,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2089,JNTU Hyderabad Campus 2089,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2090,IIT Madras Campus 2090,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL2091,NIT Trichy Campus 2091,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL2092,BITS Pilani Campus 2092,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL2093,BITS Pilani Campus 2093,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL2094,JNTU Hyderabad Campus 2094,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2095,BITS Pilani Campus 2095,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL2096,Anna University - CEG Campus 2096,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL2097,Delhi University Campus 2097,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2098,Delhi University Campus 2098,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2099,IIT Madras Campus 2099,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL2100,College of Engineering Pune (COEP) Campus 2100,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL2101,VIT Vellore Campus 2101,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2102,VIT Vellore Campus 2102,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2103,SRM Institute of Science and Technology Campus 2103,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2104,IIT Madras Campus 2104,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL2105,Amity University Campus 2105,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
,,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL2107,JNTU Hyderabad Campus 2107,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
,,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL2109,IIT Madras Campus 2109,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL2110,VIT Vellore Campus 2110,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2111,NIT Trichy Campus 2111,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL2112,PSG College of Technology Campus 2112,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2113,Manipal Institute of Technology Campus 2113,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2114,PSG College of Technology Campus 2114,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2115,IIT Bombay Campus 2115,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL2116,JNTU Hyderabad Campus 2116,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2117,SRM Institute of Science and Technology Campus 2117,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2118,Manipal Institute of Technology Campus 2118,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2119,JNTU Hyderabad Campus 2119,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2120,NIT Trichy Campus 2120,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL2121,IIT Madras Campus 2121,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL2122,NIT Trichy Campus 2122,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL2123,Delhi University Campus 2123,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2124,PSG College of Technology Campus 2124,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2125,College of Engineering Pune (COEP) Campus 2125,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL2126,JNTU Hyderabad Campus 2126,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2127,IIT Bombay Campus 2127,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL2128,Manipal Institute of Technology Campus 2128,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2129,SRM Institute of Science and Technology Campus 2129,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2130,VIT Vellore Campus 2130,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2131,College of Engineering Pune (COEP) Campus 2131,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL2132,VIT Vellore Campus 2132,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2133,PSG College of Technology Campus 2133,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2134,Manipal Institute of Technology Campus 2134,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2135,Delhi University Campus 2135,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2136,SRM Institute of Science and Technology Campus 2136,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2137,IIT Delhi Campus 2137,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL2138,Delhi University Campus 2138,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2139,IIT Delhi Campus 2139,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL2140,JNTU Hyderabad Campus 2140,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2141,Delhi University Campus 2141,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2142,SRM Institute of Science and Technology Campus 2142,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2143,JNTU Hyderabad Campus 2143,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2144,BITS Pilani Campus 2144,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL2145,VIT Vellore Campus 2145,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2146,College of Engineering Pune (COEP) Campus 2146,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL2147,JNTU Hyderabad Campus 2147,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2148,College of Engineering Pune (COEP) Campus 2148,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL2149,Delhi University Campus 2149,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2150,VIT Vellore Campus 2150,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2151,JNTU Hyderabad Campus 2151,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2152,Amity University Campus 2152,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL2153,BITS Pilani Campus 2153,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL2154,VIT Vellore Campus 2154,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2155,Manipal Institute of Technology Campus 2155,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2156,Manipal Institute of Technology Campus 2156,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2157,Delhi University Campus 2157,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2158,Jadavpur University Campus 2158,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2159,IIT Bombay Campus 2159,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL2160,BITS Pilani Campus 2160,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL2161,BITS Pilani Campus 2161,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL2162,College of Engineering Pune (COEP) Campus 2162,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL2163,NIT Trichy Campus 2163,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL2164,PSG College of Technology Campus 2164,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2165,Delhi University Campus 2165,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2166,Amity University Campus 2166,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL2167,VIT Vellore Campus 2167,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2168,Jadavpur University Campus 2168,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2169,Jadavpur University Campus 2169,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2170,PSG College of Technology Campus 2170,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2171,Amity University Campus 2171,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL2172,Delhi University Campus 2172,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2173,NIT Trichy Campus 2173,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL2174,Jadavpur University Campus 2174,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2175,VIT Vellore Campus 2175,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2176,JNTU Hyderabad Campus 2176,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2177,Amity University Campus 2177,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL2178,SRM Institute of Science and Technology Campus 2178,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2179,Manipal Institute of Technology Campus 2179,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2180,IIT Bombay Campus 2180,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL2181,NIT Trichy Campus 2181,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL2182,IIT Bombay Campus 2182,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL2183,Amity University Campus 2183,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL2184,IIT Madras Campus 2184,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL2185,PSG College of Technology Campus 2185,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL2186,IIT Bombay Campus 2186,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL2187,Manipal Institute of Technology Campus 2187,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2188,BITS Pilani Campus 2188,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL2189,JNTU Hyderabad Campus 2189,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2190,Manipal Institute of Technology Campus 2190,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2191,SRM Institute of Science and Technology Campus 2191,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL2192,Delhi University Campus 2192,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL2193,Jadavpur University Campus 2193,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2194,IIT Madras Campus 2194,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL2195,Anna University - CEG Campus 2195,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL2196,Manipal Institute of Technology Campus 2196,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2197,Amity University Campus 2197,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL2198,Jadavpur University Campus 2198,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2199,JNTU Hyderabad Campus 2199,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2200,IIT Bombay Campus 2200,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL2201,Manipal Institute of Technology Campus 2201,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2202,JNTU Hyderabad Campus 2202,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2203,Manipal Institute of Technology Campus 2203,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2204,IIT Delhi Campus 2204,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL2205,JNTU Hyderabad Campus 2205,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2206,NIT Trichy Campus 2206,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL2207,NIT Trichy Campus 2207,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL2208,VIT Vellore Campus 2208,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2209,JNTU Hyderabad Campus 2209,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2210,VIT Vellore Campus 2210,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2211,Jadavpur University Campus 2211,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2212,Jadavpur University Campus 2212,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL2213,VIT Vellore Campus 2213,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2214,IIT Bombay Campus 2214,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL2215,VIT Vellore Campus 2215,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2216,JNTU Hyderabad Campus 2216,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2217,JNTU Hyderabad Campus 2217,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL2218,Manipal Institute of Technology Campus 2218,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL2219,IIT Delhi Campus 2219,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL2220,VIT Vellore Campus 2220,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL2221,IIT Delhi Campus 2221,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL2222,College of Engineering Pune (COEP) Campus 2222,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL2223,VIT Vellore Campus 2223,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
