COLLEGE_ID,COLLEGE_NAME,CITY,STATE,COUNTRY,OWNERSHIP,TIER,CATEGORY,ESTABLISHED_DATE,STATUS
CL5968,College_5968,Bangalore,MH,India,Private,Tier2,Engineering,1989-06-05,Active
CL5969,College_5969,Delhi,TN,India,Private,Tier1,Engineering,1990-05-11,Active
CL5970,College_5970,Chennai,TS,India,Private,Tier1,Engineering,2014-04-17,Active
CL5971,College_5971,Bangalore,TS,India,Government,Tier1,Engineering,1993-02-13,Active
CL5972,College_5972,Hyderabad,DL,India,Government,Tier3,Engineering,1983-04-25,Active
CL5973,College_5973,Hyderabad,TN,India,Government,Tier2,Engineering,2004-01-13,Active
CL5974,College_5974,Hyderabad,TS,India,Government,Tier2,Management,1986-11-26,Active
CL5975,College_5975,Chennai,MH,India,Private,Tier2,Engineering,1987-08-14,Active
CL5976,College_5976,Chennai,KA,India,Government,Tier3,Management,2012-07-22,Active
CL5977,College_5977,Hyderabad,DL,India,Private,Tier1,Engineering,2015-11-11,Active
CL5978,College_5978,Bangalore,MH,India,Private,Tier2,Management,2010-05-24,Active
CL5979,College_5979,Delhi,TS,India,Private,Tier2,Management,1996-01-17,Active
CL5980,College_5980,Bangalore,TN,India,Government,Tier3,Management,1971-05-24,Active
CL5981,College_5981,Hyderabad,TS,India,Private,Tier1,Management,2001-11-24,Active
CL5982,College_5982,Mumbai,MH,India,Private,Tier3,Management,2013-04-27,Active
CL5983,College_5983,Mumbai,TS,India,Government,Tier1,Management,2008-08-12,Active
CL5984,College_5984,Bangalore,TN,India,Government,Tier1,Management,2012-02-20,Active
CL5985,College_5985,Delhi,TN,India,Private,Tier3,Management,2000-03-06,Active
CL5986,College_5986,Mumbai,MH,India,Private,Tier1,Management,1994-01-28,Active
CL5987,College_5987,Chennai,MH,India,Government,Tier3,Engineering,1990-09-08,Active
CL5988,College_5988,Chennai,DL,India,Private,Tier1,Management,1980-08-08,Active
CL5989,College_5989,Delhi,DL,India,Government,Tier2,Management,2006-02-26,Active
CL5990,College_5990,Bangalore,KA,India,Government,Tier1,Engineering,1976-08-29,Active
CL5991,College_5991,Bangalore,TS,India,Government,Tier2,Management,1997-01-18,Active
CL5992,College_5992,Delhi,KA,India,Government,Tier1,Management,2013-05-06,Active
CL5993,College_5993,Hyderabad,TN,India,Private,Tier2,Engineering,1994-09-16,Active
CL5994,College_5994,Hyderabad,TN,India,Government,Tier1,Management,2010-11-24,Active
CL5995,College_5995,Hyderabad,TS,India,Private,Tier2,Management,1997-05-07,Active
CL5996,College_5996,Bangalore,TS,India,Private,Tier2,Engineering,1974-11-04,Active
CL5997,College_5997,Delhi,TN,India,Government,Tier2,Engineering,1988-07-08,Active
CL5998,College_5998,Mumbai,TS,India,Government,Tier1,Engineering,1976-11-08,Active
CL5999,College_5999,Mumbai,DL,India,Private,Tier3,Engineering,1976-10-14,Active
CL6000,College_6000,Delhi,DL,India,Private,Tier3,Management,1997-09-19,Active
CL6001,College_6001,Chennai,MH,India,Government,Tier1,Management,1970-01-13,Active
CL6002,College_6002,Hyderabad,KA,India,Private,Tier1,Engineering,1980-11-08,Active
CL6003,College_6003,Delhi,DL,India,Private,Tier3,Engineering,2000-06-27,Active
CL6004,College_6004,Mumbai,TS,India,Government,Tier1,Engineering,1977-11-22,Active
CL6005,College_6005,Bangalore,KA,India,Government,Tier1,Engineering,1983-10-16,Active
CL6006,College_6006,Delhi,TN,India,Government,Tier3,Management,2007-03-01,Active
CL6007,College_6007,Bangalore,DL,India,Private,Tier2,Engineering,1980-08-17,Active
CL6008,College_6008,Hyderabad,KA,India,Government,Tier3,Management,1997-03-03,Active
CL6009,College_6009,Chennai,TS,India,Private,Tier3,Management,1999-11-08,Active
CL6010,College_6010,Mumbai,TS,India,Government,Tier3,Engineering,1979-11-18,Active
CL6011,College_6011,Chennai,KA,India,Private,Tier3,Management,1974-05-24,Active
CL6012,College_6012,Mumbai,KA,India,Government,Tier2,Engineering,1972-12-21,Active
CL6013,College_6013,Bangalore,DL,India,Government,Tier3,Engineering,2001-11-26,Active
CL6014,College_6014,Delhi,DL,India,Government,Tier2,Management,1998-12-29,Active
CL6015,College_6015,Delhi,DL,India,Government,Tier1,Management,1978-05-11,Active
CL6016,College_6016,Delhi,TS,India,Private,Tier1,Management,2005-08-31,Active
CL6017,College_6017,Delhi,MH,India,Government,Tier2,Management,2010-11-20,Active
CL6018,College_6018,Chennai,KA,India,Government,Tier2,Engineering,1977-06-25,Active
CL6019,College_6019,Bangalore,MH,India,Private,Tier1,Management,1979-05-28,Active
CL6020,College_6020,Bangalore,DL,India,Government,Tier1,Engineering,1987-01-05,Active
CL6021,College_6021,Delhi,TN,India,Private,Tier3,Management,2011-07-23,Active
CL6022,College_6022,Hyderabad,KA,India,Government,Tier3,Management,2002-03-31,Active
CL6023,College_6023,Chennai,TN,India,Private,Tier3,Engineering,1989-03-15,Active
CL6024,College_6024,Mumbai,MH,India,Private,Tier3,Engineering,1995-07-02,Active
CL6025,College_6025,Hyderabad,DL,India,Government,Tier1,Management,1990-01-23,Active
CL6026,College_6026,Hyderabad,TN,India,Private,Tier3,Engineering,2000-12-22,Active
CL6027,College_6027,Delhi,TS,India,Private,Tier3,Management,1977-06-01,Active
CL6028,College_6028,Delhi,DL,India,Private,Tier3,Engineering,1972-11-10,Active
CL6029,College_6029,Chennai,MH,India,Private,Tier1,Engineering,1977-01-24,Active
CL6030,College_6030,Mumbai,TN,India,Government,Tier3,Engineering,2013-03-04,Active
CL6031,College_6031,Chennai,MH,India,Government,Tier2,Engineering,1972-08-27,Active
CL6032,College_6032,Mumbai,MH,India,Government,Tier3,Management,1990-11-13,Active
CL6033,College_6033,Bangalore,KA,India,Private,Tier3,Engineering,1994-12-29,Active
CL6034,College_6034,Bangalore,MH,India,Private,Tier3,Management,2014-06-15,Active
CL6035,College_6035,Chennai,TS,India,Private,Tier2,Management,2011-11-19,Active
CL6036,College_6036,Mumbai,MH,India,Government,Tier1,Engineering,1986-02-08,Active
CL6037,College_6037,Delhi,TN,India,Private,Tier3,Engineering,2004-09-24,Active
CL6038,College_6038,Hyderabad,KA,India,Government,Tier1,Engineering,1993-04-15,Active
CL6039,College_6039,Bangalore,MH,India,Government,Tier2,Management,2012-12-12,Active
CL6040,College_6040,Chennai,DL,India,Private,Tier2,Management,1990-05-22,Active
CL6041,College_6041,Delhi,TS,India,Government,Tier1,Engineering,1986-05-08,Active
CL6042,College_6042,Bangalore,TS,India,Government,Tier3,Management,1987-03-20,Active
CL6043,College_6043,Delhi,MH,India,Government,Tier3,Management,1991-07-12,Active
CL6044,College_6044,Delhi,MH,India,Government,Tier3,Management,2005-01-03,Active
CL6045,College_6045,Bangalore,TN,India,Government,Tier1,Management,2013-06-20,Active
CL6046,College_6046,Mumbai,KA,India,Private,Tier2,Management,1998-08-08,Active
CL6047,College_6047,Delhi,DL,India,Government,Tier3,Engineering,1982-12-19,Active
CL6048,College_6048,Delhi,TN,India,Government,Tier1,Engineering,2001-11-14,Active
CL6049,College_6049,Bangalore,MH,India,Private,Tier1,Management,2000-03-17,Active
CL6050,College_6050,Bangalore,KA,India,Private,Tier1,Engineering,1987-01-16,Active
CL6051,College_6051,Hyderabad,TS,India,Government,Tier1,Engineering,1973-12-10,Active
CL6052,College_6052,Hyderabad,MH,India,Government,Tier2,Engineering,1982-05-09,Active
CL6053,College_6053,Chennai,MH,India,Government,Tier3,Engineering,1993-01-25,Active
CL6054,College_6054,Mumbai,TN,India,Private,Tier2,Management,1976-06-22,Active
CL6055,College_6055,Chennai,TN,India,Government,Tier2,Management,1979-06-24,Active
CL6056,College_6056,Hyderabad,TS,India,Private,Tier2,Engineering,2011-01-10,Active
CL6057,College_6057,Hyderabad,KA,India,Private,Tier2,Engineering,1987-11-26,Active
CL6058,College_6058,Hyderabad,KA,India,Government,Tier3,Engineering,1974-12-17,Active
CL6059,College_6059,Chennai,TN,India,Government,Tier3,Engineering,1999-07-28,Active
CL6060,College_6060,Chennai,TS,India,Private,Tier3,Management,1983-05-18,Active
CL6061,College_6061,Hyderabad,TN,India,Private,Tier3,Management,2000-07-23,Active
CL6062,College_6062,Hyderabad,TS,India,Government,Tier2,Engineering,1992-01-03,Active
CL6063,College_6063,Mumbai,DL,India,Government,Tier1,Engineering,1994-08-26,Active
CL6064,College_6064,Bangalore,TS,India,Private,Tier3,Engineering,1983-12-11,Active
CL6065,College_6065,Mumbai,TN,India,Private,Tier2,Management,2006-03-27,Active
CL6066,College_6066,Bangalore,DL,India,Private,Tier2,Engineering,1996-01-21,Active
CL6067,College_6067,Chennai,DL,India,Private,Tier2,Engineering,1982-12-30,Active
CL6068,College_6068,Chennai,TN,India,Government,Tier2,Management,1973-04-18,Active
CL6069,College_6069,Hyderabad,MH,India,Government,Tier2,Engineering,2009-04-11,Active
CL6070,College_6070,Mumbai,DL,India,Private,Tier1,Management,1971-06-23,Active
CL6071,College_6071,Hyderabad,TN,India,Private,Tier2,Management,1970-08-30,Active
CL6072,College_6072,Chennai,TN,India,Private,Tier1,Management,1989-10-13,Active
CL6073,College_6073,Chennai,KA,India,Government,Tier2,Management,1977-07-23,Active
CL6074,College_6074,Delhi,TN,India,Private,Tier3,Management,2006-05-04,Active
CL6075,College_6075,Delhi,DL,India,Government,Tier1,Management,2015-09-05,Active
CL6076,College_6076,Delhi,KA,India,Government,Tier2,Management,2014-08-19,Active
CL6077,College_6077,Bangalore,TN,India,Government,Tier3,Management,1992-01-11,Active
CL6078,College_6078,Mumbai,KA,India,Government,Tier2,Engineering,1991-11-15,Active
CL6079,College_6079,Chennai,TN,India,Government,Tier3,Management,1994-12-13,Active
CL6080,College_6080,Chennai,TS,India,Private,Tier2,Management,1996-10-15,Active
CL6081,College_6081,Mumbai,TS,India,Government,Tier1,Management,1984-05-05,Active
CL6082,College_6082,Mumbai,MH,India,Government,Tier2,Management,2000-06-01,Active
CL6083,College_6083,Bangalore,KA,India,Government,Tier2,Engineering,1985-07-01,Active
CL6084,College_6084,Mumbai,MH,India,Government,Tier2,Engineering,2007-12-27,Active
CL6085,College_6085,Mumbai,MH,India,Government,Tier2,Engineering,1975-10-30,Active
CL6086,College_6086,Hyderabad,DL,India,Private,Tier2,Engineering,1985-06-17,Active
CL6087,College_6087,Delhi,KA,India,Government,Tier2,Management,2008-11-15,Active
CL6088,College_6088,Hyderabad,DL,India,Private,Tier2,Engineering,1990-08-02,Active
CL6089,College_6089,Hyderabad,DL,India,Government,Tier2,Management,2009-06-29,Active
CL6090,College_6090,Hyderabad,TS,India,Government,Tier3,Engineering,1993-09-24,Active
CL6091,College_6091,Hyderabad,DL,India,Private,Tier3,Management,2004-06-24,Active
CL6092,College_6092,Bangalore,DL,India,Private,Tier2,Engineering,1981-08-23,Active
CL6093,College_6093,Mumbai,DL,India,Private,Tier1,Management,1999-08-17,Active
CL6094,College_6094,Chennai,DL,India,Private,Tier1,Management,2011-10-06,Active
CL6095,College_6095,Delhi,MH,India,Government,Tier1,Management,1979-10-10,Active
CL6096,College_6096,Delhi,MH,India,Private,Tier2,Management,1995-05-31,Active
CL6097,College_6097,Hyderabad,MH,India,Private,Tier2,Engineering,1990-05-28,Active
CL6098,College_6098,Chennai,TN,India,Private,Tier2,Engineering,1995-10-05,Active
CL6099,College_6099,Bangalore,MH,India,Private,Tier3,Engineering,2015-08-19,Active
CL6100,College_6100,Chennai,TN,India,Private,Tier1,Management,2005-05-18,Active
CL6101,College_6101,Bangalore,MH,India,Government,Tier1,Management,2007-02-23,Active
CL6102,College_6102,Hyderabad,MH,India,Private,Tier2,Engineering,1993-06-22,Active
CL6103,College_6103,Delhi,KA,India,Private,Tier1,Management,1982-06-29,Active
CL6104,College_6104,Hyderabad,DL,India,Government,Tier1,Engineering,1974-12-27,Active
CL6105,College_6105,Mumbai,MH,India,Government,Tier2,Management,1973-05-28,Active
CL6106,College_6106,Hyderabad,KA,India,Private,Tier2,Engineering,1987-03-18,Active
CL6107,College_6107,Hyderabad,DL,India,Private,Tier1,Management,1999-07-14,Active
CL6108,College_6108,Hyderabad,TS,India,Government,Tier3,Management,1971-01-23,Active
CL6109,College_6109,Delhi,TN,India,Private,Tier2,Management,2005-04-30,Active
CL6110,College_6110,Bangalore,KA,India,Private,Tier2,Engineering,1971-10-15,Active
CL6111,College_6111,Mumbai,DL,India,Private,Tier1,Management,1987-07-29,Active
CL6112,College_6112,Bangalore,MH,India,Private,Tier1,Management,1986-05-14,Active
CL6113,College_6113,Delhi,DL,India,Private,Tier3,Management,1985-04-11,Active
CL6114,College_6114,Chennai,MH,India,Government,Tier1,Engineering,1983-01-02,Active
CL6115,College_6115,Delhi,TN,India,Private,Tier1,Management,1995-07-23,Active
CL6116,College_6116,Bangalore,TS,India,Government,Tier3,Management,2014-05-22,Active
CL6117,College_6117,Delhi,TS,India,Private,Tier2,Management,2010-11-02,Active
CL6118,College_6118,Mumbai,KA,India,Government,Tier2,Management,1981-06-21,Active
CL6119,College_6119,Delhi,DL,India,Government,Tier1,Management,1991-08-22,Active
CL6120,College_6120,Mumbai,KA,India,Government,Tier3,Management,1990-05-04,Active
CL6121,College_6121,Mumbai,DL,India,Government,Tier1,Engineering,2007-06-27,Active
CL6122,College_6122,Chennai,DL,India,Government,Tier1,Engineering,1983-12-05,Active
CL6123,College_6123,Hyderabad,KA,India,Private,Tier3,Management,1991-10-22,Active
CL6124,College_6124,Mumbai,TS,India,Private,Tier3,Management,2015-06-16,Active
CL6125,College_6125,Bangalore,TS,India,Private,Tier1,Management,1983-07-04,Active
CL6126,College_6126,Bangalore,TN,India,Government,Tier1,Engineering,1989-06-27,Active
CL6127,College_6127,Hyderabad,KA,India,Government,Tier3,Management,1972-02-13,Active
CL6128,College_6128,Chennai,MH,India,Government,Tier1,Engineering,2004-07-30,Active
CL6129,College_6129,Bangalore,TN,India,Private,Tier3,Engineering,1983-02-02,Active
CL6130,College_6130,Delhi,TS,India,Private,Tier1,Engineering,1970-07-10,Active
CL6131,College_6131,Chennai,MH,India,Government,Tier2,Engineering,2012-11-23,Active
CL6132,College_6132,Chennai,KA,India,Private,Tier3,Management,1984-02-01,Active
CL6133,College_6133,Hyderabad,DL,India,Government,Tier2,Management,1992-06-14,Active
CL6134,College_6134,Mumbai,DL,India,Government,Tier1,Engineering,2001-09-11,Active
CL6135,College_6135,Delhi,TS,India,Government,Tier2,Engineering,2002-10-20,Active
CL6136,College_6136,Chennai,TS,India,Private,Tier2,Engineering,2009-01-21,Active
CL6137,College_6137,Bangalore,DL,India,Private,Tier1,Management,1976-11-28,Active
CL6138,College_6138,Delhi,TN,India,Private,Tier3,Engineering,1983-10-29,Active
CL6139,College_6139,Hyderabad,DL,India,Government,Tier1,Management,1980-10-13,Active
CL6140,College_6140,Hyderabad,MH,India,Government,Tier3,Management,2000-08-22,Active
CL6141,College_6141,Hyderabad,TS,India,Government,Tier2,Management,1973-12-26,Active
CL6142,College_6142,Mumbai,TS,India,Government,Tier3,Management,2008-07-03,Active
CL6143,College_6143,Bangalore,TS,India,Private,Tier1,Engineering,2015-05-29,Active
CL6144,College_6144,Mumbai,MH,India,Government,Tier3,Management,1995-10-26,Active
CL6145,College_6145,Bangalore,MH,India,Government,Tier1,Management,1992-12-26,Active
CL6146,College_6146,Delhi,TN,India,Government,Tier3,Engineering,1987-04-08,Active
CL6147,College_6147,Mumbai,KA,India,Government,Tier3,Engineering,1999-07-24,Active
CL6148,College_6148,Chennai,TN,India,Government,Tier1,Management,1992-01-09,Active
CL6149,College_6149,Chennai,DL,India,Government,Tier1,Engineering,2003-04-18,Active
CL6150,College_6150,Delhi,MH,India,Private,Tier1,Management,2012-10-24,Active
CL6151,College_6151,Chennai,MH,India,Private,Tier2,Engineering,2004-03-14,Active
CL6152,College_6152,Mumbai,MH,India,Government,Tier1,Engineering,2008-12-26,Active
CL6153,College_6153,Hyderabad,KA,India,Government,Tier3,Engineering,1976-06-25,Active
CL6154,College_6154,Chennai,TS,India,Government,Tier1,Management,1995-06-11,Active
CL6155,College_6155,Chennai,TN,India,Private,Tier2,Management,1981-11-16,Active
CL6156,College_6156,Hyderabad,MH,India,Private,Tier3,Management,2006-01-15,Active
CL6157,College_6157,Bangalore,KA,India,Government,Tier2,Management,1999-01-21,Active
CL6158,College_6158,Delhi,TS,India,Private,Tier3,Engineering,2006-02-15,Active
CL6159,College_6159,Mumbai,DL,India,Government,Tier1,Engineering,2007-01-05,Active
CL6160,College_6160,Mumbai,TS,India,Government,Tier3,Management,1970-04-19,Active
CL6161,College_6161,Mumbai,MH,India,Private,Tier3,Engineering,1986-12-03,Active
CL6162,College_6162,Bangalore,KA,India,Government,Tier1,Engineering,2007-04-08,Active
CL6163,College_6163,Chennai,MH,India,Government,Tier1,Management,1974-01-11,Active
CL6164,College_6164,Chennai,KA,India,Government,Tier2,Management,2002-09-20,Active
CL6165,College_6165,Bangalore,TN,India,Private,Tier3,Management,1980-07-20,Active
CL6166,College_6166,Mumbai,TN,India,Government,Tier3,Management,2013-04-17,Active
CL6167,College_6167,Bangalore,KA,India,Government,Tier1,Management,2008-02-12,Active
CL6168,College_6168,Chennai,KA,India,Government,Tier1,Engineering,2003-07-24,Active
CL6169,College_6169,Bangalore,MH,India,Government,Tier3,Engineering,2007-06-14,Active
CL6170,College_6170,Delhi,TN,India,Government,Tier2,Management,1977-01-19,Active
CL6171,College_6171,Bangalore,TN,India,Government,Tier3,Engineering,1994-05-03,Active
CL6172,College_6172,Chennai,TN,India,Government,Tier2,Management,1984-03-11,Active
CL6173,College_6173,Mumbai,TS,India,Government,Tier3,Management,1983-05-14,Active
CL6174,College_6174,Chennai,TN,India,Government,Tier1,Engineering,1988-03-31,Active
CL6175,College_6175,Chennai,DL,India,Private,Tier3,Management,1974-02-20,Active
CL6176,College_6176,Bangalore,KA,India,Private,Tier3,Management,1992-04-20,Active
CL6177,College_6177,Chennai,DL,India,Government,Tier2,Engineering,2007-12-02,Active
CL6178,College_6178,Chennai,MH,India,Government,Tier1,Management,2015-01-30,Active
CL6179,College_6179,Delhi,TS,India,Private,Tier2,Management,1990-02-10,Active
CL6180,College_6180,Bangalore,TN,India,Government,Tier1,Engineering,1972-09-07,Active
CL6181,College_6181,Hyderabad,KA,India,Government,Tier1,Engineering,2008-10-22,Active
CL6182,College_6182,Delhi,TS,India,Government,Tier3,Management,1984-03-01,Active
CL6183,College_6183,Delhi,TN,India,Private,Tier2,Management,1996-02-17,Active
CL6184,College_6184,Mumbai,KA,India,Government,Tier3,Management,1987-03-24,Active
CL6185,College_6185,Hyderabad,MH,India,Private,Tier3,Management,1988-11-20,Active
CL6186,College_6186,Delhi,DL,India,Private,Tier3,Engineering,1995-01-08,Active
CL6187,College_6187,Bangalore,KA,India,Private,Tier1,Management,1994-01-31,Active
CL6188,College_6188,Hyderabad,DL,India,Government,Tier2,Engineering,1971-01-05,Active
CL6189,College_6189,Bangalore,DL,India,Government,Tier3,Engineering,1987-10-06,Active
CL6190,College_6190,Delhi,TN,India,Government,Tier2,Engineering,1974-01-22,Active
CL6191,College_6191,Delhi,TN,India,Private,Tier1,Management,1980-09-14,Active
CL6192,College_6192,Chennai,KA,India,Private,Tier2,Management,2007-04-21,Active
CL6193,College_6193,Hyderabad,KA,India,Private,Tier2,Engineering,1979-01-13,Active
CL6194,College_6194,Delhi,DL,India,Private,Tier1,Management,1998-07-06,Active
CL6195,College_6195,Chennai,TS,India,Government,Tier2,Engineering,1995-06-22,Active
CL6196,College_6196,Mumbai,TS,India,Private,Tier2,Management,1989-04-07,Active
CL6197,College_6197,Bangalore,DL,India,Government,Tier2,Management,2009-02-15,Active
CL6198,College_6198,Bangalore,TS,India,Government,Tier1,Management,2009-11-02,Active
CL6199,College_6199,Hyderabad,TN,India,Government,Tier3,Engineering,1994-10-10,Active
CL6200,College_6200,Bangalore,TN,India,Government,Tier1,Management,1972-09-11,Active
CL6201,College_6201,Mumbai,KA,India,Government,Tier1,Management,2008-11-04,Active
CL6202,College_6202,Mumbai,MH,India,Government,Tier3,Engineering,1980-02-09,Active
CL6203,College_6203,Bangalore,TS,India,Government,Tier3,Engineering,2008-08-29,Active
CL6204,College_6204,Delhi,KA,India,Government,Tier1,Management,1976-10-17,Active
CL6205,College_6205,Mumbai,TN,India,Private,Tier1,Engineering,1975-02-11,Active
CL6206,College_6206,Mumbai,KA,India,Government,Tier1,Engineering,1997-09-13,Active
CL6207,College_6207,Chennai,DL,India,Private,Tier2,Engineering,2010-05-27,Active
CL6208,College_6208,Mumbai,TS,India,Government,Tier2,Management,1978-06-04,Active
CL6209,College_6209,Bangalore,TN,India,Government,Tier1,Engineering,1971-04-22,Active
CL6210,College_6210,Bangalore,DL,India,Government,Tier1,Management,2013-01-07,Active
CL6211,College_6211,Chennai,TS,India,Private,Tier1,Management,2004-03-31,Active
CL6212,College_6212,Hyderabad,KA,India,Private,Tier3,Engineering,1998-06-10,Active
CL6213,College_6213,Chennai,TS,India,Government,Tier3,Engineering,1992-08-23,Active
CL6214,College_6214,Delhi,MH,India,Government,Tier3,Engineering,1998-03-23,Active
CL6215,College_6215,Mumbai,TS,India,Private,Tier2,Management,2006-07-22,Active
CL6216,College_6216,Mumbai,TN,India,Private,Tier3,Management,2006-08-17,Active
CL6217,College_6217,Mumbai,TN,India,Private,Tier2,Management,1988-12-08,Active
CL6218,College_6218,Delhi,DL,India,Government,Tier3,Engineering,1993-09-01,Active
CL6219,College_6219,Hyderabad,MH,India,Government,Tier1,Engineering,1991-08-07,Active
CL6220,College_6220,Chennai,DL,India,Government,Tier2,Management,1994-03-01,Active
CL6221,College_6221,Chennai,MH,India,Government,Tier3,Engineering,1996-02-09,Active
CL6222,College_6222,Chennai,DL,India,Private,Tier3,Management,1976-09-22,Active
CL6223,College_6223,Delhi,KA,India,Government,Tier1,Engineering,1973-11-18,Active
CL6224,College_6224,Bangalore,MH,India,Private,Tier1,Engineering,1981-07-07,Active
CL6225,College_6225,Delhi,DL,India,Private,Tier3,Management,2004-08-17,Active
CL6226,College_6226,Hyderabad,TN,India,Private,Tier1,Engineering,1994-03-11,Active
CL6227,College_6227,Delhi,DL,India,Government,Tier3,Engineering,2004-01-14,Active
CL6228,College_6228,Delhi,TN,India,Private,Tier3,Engineering,1970-04-06,Active
CL6229,College_6229,Hyderabad,TN,India,Private,Tier1,Management,2014-09-01,Active
CL6230,College_6230,Mumbai,TS,India,Private,Tier3,Management,2009-08-11,Active
CL6231,College_6231,Delhi,TN,India,Private,Tier1,Engineering,1975-03-31,Active
CL6232,College_6232,Hyderabad,TS,India,Private,Tier2,Management,2010-08-16,Active
CL6233,College_6233,Mumbai,TN,India,Government,Tier3,Management,1978-02-12,Active
CL6234,College_6234,Bangalore,TS,India,Government,Tier3,Engineering,1981-12-04,Active
CL6235,College_6235,Hyderabad,MH,India,Private,Tier3,Management,1995-10-17,Active
CL6236,College_6236,Delhi,DL,India,Private,Tier2,Engineering,1983-04-20,Active
CL6237,College_6237,Chennai,TN,India,Private,Tier3,Engineering,1990-06-28,Active
CL6238,College_6238,Bangalore,TN,India,Government,Tier1,Engineering,1977-01-27,Active
CL6239,College_6239,Bangalore,TS,India,Private,Tier1,Engineering,1996-05-02,Active
CL6240,College_6240,Chennai,DL,India,Government,Tier3,Management,1998-09-05,Active
CL6241,College_6241,Bangalore,TN,India,Private,Tier3,Engineering,1978-01-29,Active
CL6242,College_6242,Hyderabad,MH,India,Private,Tier3,Engineering,2004-11-08,Active
CL6243,College_6243,Bangalore,KA,India,Government,Tier2,Engineering,1977-02-02,Active
CL6244,College_6244,Chennai,TS,India,Government,Tier1,Management,2007-03-03,Active
CL6245,College_6245,Hyderabad,DL,India,Private,Tier2,Engineering,1975-03-25,Active
CL6246,College_6246,Hyderabad,TS,India,Government,Tier2,Engineering,1971-05-12,Active
CL6247,College_6247,Bangalore,TS,India,Private,Tier1,Engineering,2015-07-11,Active
CL6248,College_6248,Chennai,TN,India,Private,Tier2,Engineering,1979-08-03,Active
CL6249,College_6249,Bangalore,TN,India,Private,Tier3,Management,1999-01-12,Active
CL6250,College_6250,Chennai,DL,India,Private,Tier3,Management,1996-03-03,Active
CL6251,College_6251,Bangalore,DL,India,Government,Tier2,Engineering,1982-07-03,Active
CL6252,College_6252,Mumbai,KA,India,Government,Tier1,Management,1986-12-22,Active
CL6253,College_6253,Delhi,TS,India,Private,Tier2,Engineering,1992-01-02,Active
CL6254,College_6254,Chennai,TS,India,Government,Tier2,Management,1993-03-23,Active
CL6255,College_6255,Mumbai,TS,India,Private,Tier3,Management,2004-08-30,Active
CL6256,College_6256,Bangalore,TN,India,Private,Tier2,Management,2013-05-25,Active
CL6257,College_6257,Hyderabad,KA,India,Private,Tier2,Management,1983-11-19,Active
CL6258,College_6258,Hyderabad,DL,India,Private,Tier2,Engineering,1992-09-14,Active
CL6259,College_6259,Hyderabad,KA,India,Government,Tier3,Management,1990-01-15,Active
CL6260,College_6260,Mumbai,DL,India,Government,Tier1,Engineering,2006-12-17,Active
CL6261,College_6261,Hyderabad,KA,India,Private,Tier1,Engineering,1997-11-30,Active
CL6262,College_6262,Hyderabad,DL,India,Government,Tier2,Management,1982-10-12,Active
CL6263,College_6263,Mumbai,KA,India,Government,Tier1,Management,1971-06-29,Active
CL6264,College_6264,Hyderabad,TS,India,Private,Tier1,Management,2010-05-04,Active
CL6265,College_6265,Chennai,TN,India,Government,Tier3,Engineering,1991-02-11,Active
CL6266,College_6266,Chennai,TN,India,Government,Tier3,Management,1981-07-13,Active
CL6267,College_6267,Bangalore,TN,India,Government,Tier1,Management,2006-04-02,Active
CL6268,College_6268,Mumbai,MH,India,Government,Tier3,Management,2007-06-30,Active
CL6269,College_6269,Hyderabad,TN,India,Private,Tier1,Engineering,1970-11-26,Active
CL6270,College_6270,Chennai,DL,India,Government,Tier1,Management,1978-02-16,Active
CL6271,College_6271,Chennai,TS,India,Private,Tier3,Management,1986-06-26,Active
CL6272,College_6272,Delhi,TS,India,Government,Tier1,Engineering,1974-05-16,Active
CL6273,College_6273,Bangalore,TS,India,Private,Tier3,Management,1997-12-01,Active
CL6274,College_6274,Mumbai,DL,India,Private,Tier3,Engineering,1995-12-03,Active
CL6275,College_6275,Bangalore,TS,India,Private,Tier3,Engineering,1976-04-13,Active
CL6276,College_6276,Chennai,TS,India,Private,Tier2,Management,1973-01-02,Active
CL6277,College_6277,Delhi,TS,India,Private,Tier3,Engineering,2008-11-27,Active
CL6278,College_6278,Bangalore,TN,India,Government,Tier1,Engineering,1979-01-02,Active
CL6279,College_6279,Bangalore,KA,India,Government,Tier3,Engineering,1984-08-27,Active
CL6280,College_6280,Delhi,DL,India,Private,Tier2,Management,2003-06-13,Active
CL6281,College_6281,Mumbai,KA,India,Private,Tier2,Engineering,2007-12-06,Active
CL6282,College_6282,Delhi,KA,India,Government,Tier1,Engineering,1976-03-20,Active
CL6283,College_6283,Hyderabad,TS,India,Private,Tier3,Management,1982-05-10,Active
CL6284,College_6284,Bangalore,MH,India,Government,Tier2,Management,1993-08-24,Active
CL6285,College_6285,Hyderabad,TN,India,Government,Tier1,Engineering,2013-05-24,Active
CL6286,College_6286,Hyderabad,DL,India,Private,Tier1,Engineering,2003-03-12,Active
CL6287,College_6287,Chennai,KA,India,Private,Tier2,Engineering,1981-11-28,Active
CL6288,College_6288,Bangalore,KA,India,Government,Tier2,Engineering,1992-07-01,Active
CL6289,College_6289,Chennai,TS,India,Private,Tier2,Engineering,1998-08-05,Active
CL6290,College_6290,Chennai,DL,India,Private,Tier3,Management,1986-01-28,Active
CL6291,College_6291,Mumbai,DL,India,Government,Tier1,Management,1999-10-21,Active
CL6292,College_6292,Chennai,KA,India,Government,Tier1,Management,1998-11-04,Active
