OFFER_ID,OFFER_LINE_ID,OFFER_DATE,EXPECTED_JOIN_DATE,STUDENT_ID,COMPANY_ID,COLLEGE_ID,ROLE_TITLE,OFFER_LEVEL,CTC_LPA,MONTHLY_STIPEND,JOB_CITY,HIRING_MODE,OFFER_STATUS,IS_JOINED,UPDATED_AT
OF005732,OL3,2023-12-28,2024-08-19,ST09638,CO7274,CL5378,Associate,L1,10.76,33990.0,Bangalore,OnCampus,Joined,1,2023-12-14 00:00:00
OF005733,OL2,2025-01-26,2026-07-07,ST04810,CO7613,CL8823,Associate,L3,18.17,14642.0,Hyderabad,OffCampus,Accepted,1,2025-04-29 00:00:00
OF005734,OL2,2025-04-16,2026-01-03,ST01693,CO5305,CL5508,Associate,L1,15.61,35128.0,Hyderabad,OffCampus,Joined,0,2025-12-23 00:00:00
OF005735,OL1,2020-05-06,2021-02-20,ST01293,CO3513,CL3758,Software Engineer,L2,7.55,40062.0,Mumbai,OnCampus,Offered,1,2020-06-10 00:00:00
OF005736,OL2,2021-07-01,2022-10-18,ST08521,CO0005,CL8824,Analyst,L2,26.86,28347.0,Hyderabad,OffCampus,Joined,1,2021-09-27 00:00:00
OF005737,OL3,2016-07-27,2017-10-23,ST06156,CO2370,CL1933,Analyst,L1,15.03,27218.0,Mumbai,OnCampus,Offered,0,2016-01-06 00:00:00
OF005738,OL2,2022-01-03,2023-01-14,ST04782,CO8258,CL3873,Associate,L1,27.85,33394.0,Mumbai,OffCampus,Accepted,1,2022-07-29 00:00:00
OF005739,OL1,2024-05-19,2025-10-03,ST07705,CO3792,CL0342,Associate,L1,6.32,39719.0,Chennai,OnCampus,Joined,0,2024-08-30 00:00:00
OF005740,OL3,2024-12-20,2025-06-29,ST02875,CO1516,CL2868,Associate,L2,25.84,16558.0,Mumbai,OffCampus,Accepted,0,2024-03-01 00:00:00
OF005741,OL1,2025-02-03,2026-06-01,ST05683,CO3838,CL0882,Associate,L1,19.46,43905.0,Mumbai,OnCampus,Joined,0,2025-01-25 00:00:00
OF005742,OL3,2019-09-25,2020-03-31,ST04734,CO9489,CL4311,Associate,L1,7.46,39240.0,Chennai,OnCampus,Offered,0,2019-06-08 00:00:00
OF005743,OL1,2025-05-26,2026-07-08,ST09947,CO7311,CL8162,Associate,L2,20.75,36493.0,Hyderabad,OffCampus,Offered,0,2025-04-07 00:00:00
OF005744,OL3,2019-12-04,2020-07-17,ST00368,CO4354,CL9011,Software Engineer,L1,23.68,25499.0,Mumbai,OffCampus,Joined,0,2019-01-31 00:00:00
OF005745,OL1,2016-03-25,2017-05-06,ST00175,CO6133,CL1236,Associate,L3,27.64,21316.0,Mumbai,OffCampus,Accepted,1,2016-06-02 00:00:00
OF005746,OL1,2020-10-18,2021-09-09,ST00923,CO2170,CL9142,Software Engineer,L1,15.92,12599.0,Chennai,OnCampus,Offered,1,2020-04-17 00:00:00
OF005747,OL1,2016-08-15,2017-10-28,ST09048,CO5108,CL7724,Software Engineer,L1,28.05,32015.0,Mumbai,OnCampus,Joined,0,2016-04-27 00:00:00
OF005748,OL1,2025-06-29,2026-06-25,ST05592,CO4467,CL2745,Associate,L3,15.95,24162.0,Bangalore,OnCampus,Joined,0,2025-09-23 00:00:00
OF005749,OL1,2023-01-25,2024-12-27,ST07635,CO8274,CL7486,Software Engineer,L3,23.4,34542.0,Mumbai,OffCampus,Joined,1,2023-04-23 00:00:00
OF005750,OL1,2019-11-02,2020-10-21,ST05628,CO2902,CL3526,Associate,L1,15.32,34544.0,Bangalore,OffCampus,Offered,1,2019-06-10 00:00:00
OF005751,OL1,2025-04-29,2026-03-30,ST07925,CO8785,CL9599,Software Engineer,L1,24.31,13537.0,Bangalore,OffCampus,Offered,0,2025-11-19 00:00:00
OF005752,OL2,2022-03-27,2023-05-08,ST03715,CO4092,CL4438,Software Engineer,L1,29.7,11679.0,Chennai,OnCampus,Joined,0,2022-07-15 00:00:00
OF005753,OL1,2023-06-30,2024-05-19,ST07147,CO1327,CL6985,Associate,L2,24.81,27350.0,Mumbai,OffCampus,Joined,1,2023-03-12 00:00:00
OF005754,OL1,2019-07-08,2020-04-19,ST06944,CO6382,CL2012,Software Engineer,L2,6.82,27752.0,Hyderabad,OffCampus,Accepted,0,2019-09-18 00:00:00
OF005755,OL3,2018-12-14,2019-11-06,ST06391,CO9994,CL2988,Software Engineer,L3,20.17,28814.0,Hyderabad,OnCampus,Joined,1,2018-12-28 00:00:00
OF005756,OL3,2020-02-27,2021-09-04,ST04119,CO2935,CL0304,Analyst,L2,18.85,48395.0,Chennai,OffCampus,Offered,0,2020-11-29 00:00:00
OF005757,OL3,2021-08-03,2022-01-07,ST01307,CO7090,CL8049,Associate,L2,14.59,34304.0,Bangalore,OffCampus,Joined,0,2021-09-08 00:00:00
OF005758,OL1,2025-03-22,2026-12-09,ST01248,CO7792,CL8509,Associate,L3,29.91,16199.0,Bangalore,OffCampus,Joined,1,2025-04-21 00:00:00
OF005759,OL1,2018-11-03,2019-04-20,ST06205,CO9366,CL0881,Associate,L2,29.72,21605.0,Mumbai,OnCampus,Offered,0,2018-09-17 00:00:00
OF005760,OL2,2019-04-18,2020-02-02,ST08288,CO6547,CL5978,Associate,L1,24.46,37121.0,Mumbai,OnCampus,Accepted,0,2019-09-07 00:00:00
OF005761,OL1,2018-12-04,2019-10-14,ST09465,CO0135,CL9823,Analyst,L1,10.92,40102.0,Mumbai,OnCampus,Offered,0,2018-10-12 00:00:00
OF005762,OL1,2019-07-02,2020-12-22,ST08898,CO1623,CL2552,Software Engineer,L3,8.22,15824.0,Bangalore,OnCampus,Offered,1,2019-07-21 00:00:00
OF005763,OL1,2016-04-11,2017-12-25,ST03196,CO5155,CL0746,Associate,L1,6.22,32836.0,Chennai,OffCampus,Accepted,1,2016-09-21 00:00:00
OF005764,OL3,2022-12-25,2023-06-09,ST04088,CO5469,CL1413,Software Engineer,L3,11.9,24037.0,Mumbai,OnCampus,Offered,0,2022-07-15 00:00:00
OF005765,OL1,2019-02-07,2020-03-05,ST09299,CO2262,CL3928,Analyst,L3,16.42,38835.0,Hyderabad,OffCampus,Accepted,1,2019-07-07 00:00:00
OF005766,OL3,2018-03-13,2019-10-01,ST00109,CO0889,CL3714,Software Engineer,L2,24.49,35790.0,Bangalore,OnCampus,Joined,1,2018-05-01 00:00:00
OF005767,OL2,2020-11-29,2021-07-27,ST08326,CO0144,CL1050,Software Engineer,L3,7.42,40372.0,Mumbai,OffCampus,Offered,0,2020-08-09 00:00:00
OF005768,OL3,2017-09-04,2018-12-16,ST02896,CO6736,CL4219,Software Engineer,L1,13.3,43279.0,Chennai,OffCampus,Offered,1,2017-03-04 00:00:00
OF005769,OL3,2019-02-06,2020-05-11,ST05045,CO7223,CL5845,Software Engineer,L1,8.44,42730.0,Mumbai,OffCampus,Joined,0,2019-05-30 00:00:00
OF005770,OL2,2020-02-22,2021-05-30,ST03454,CO2586,CL4359,Associate,L2,22.25,16508.0,Chennai,OnCampus,Offered,0,2020-10-30 00:00:00
OF005771,OL3,2024-08-13,2025-02-10,ST07934,CO8518,CL6386,Analyst,L2,28.4,33261.0,Hyderabad,OffCampus,Joined,1,2024-03-21 00:00:00
OF005772,OL3,2017-01-06,2018-03-04,ST00845,CO8419,CL9253,Associate,L2,20.68,31488.0,Bangalore,OffCampus,Offered,1,2017-03-22 00:00:00
OF005773,OL2,2021-04-23,2022-05-01,ST04334,CO7881,CL7370,Analyst,L2,23.32,18846.0,Mumbai,OffCampus,Offered,0,2021-10-14 00:00:00
OF005774,OL2,2025-08-11,2026-06-19,ST05271,CO8385,CL0775,Software Engineer,L3,20.74,44505.0,Mumbai,OnCampus,Offered,0,2025-03-20 00:00:00
OF005775,OL3,2024-11-24,2025-06-22,ST09740,CO4308,CL7295,Analyst,L2,29.99,17814.0,Bangalore,OffCampus,Joined,1,2024-08-31 00:00:00
OF005776,OL3,2021-01-31,2022-02-24,ST05670,CO4915,CL9158,Associate,L2,20.51,49668.0,Hyderabad,OffCampus,Accepted,0,2021-11-05 00:00:00
OF005777,OL1,2018-04-26,2019-08-20,ST01654,CO1809,CL3869,Software Engineer,L3,27.52,28243.0,Bangalore,OffCampus,Accepted,0,2018-01-15 00:00:00
OF005778,OL2,2022-08-17,2023-04-21,ST03169,CO4927,CL4327,Analyst,L2,3.75,13485.0,Mumbai,OnCampus,Offered,0,2022-01-10 00:00:00
OF005779,OL1,2018-07-04,2019-04-16,ST04897,CO8905,CL8502,Analyst,L2,28.0,39586.0,Hyderabad,OffCampus,Joined,1,2018-08-16 00:00:00
OF005780,OL2,2016-09-09,2017-04-12,ST08041,CO8637,CL3312,Software Engineer,L1,11.08,10141.0,Mumbai,OffCampus,Offered,0,2016-02-04 00:00:00
OF005781,OL3,2025-06-17,2026-12-13,ST09503,CO9161,CL8500,Software Engineer,L1,7.8,32911.0,Mumbai,OnCampus,Offered,0,2025-02-21 00:00:00
OF005782,OL2,2024-11-09,2025-11-13,ST04551,CO9383,CL9520,Analyst,L1,28.14,42883.0,Chennai,OffCampus,Accepted,0,2024-06-26 00:00:00
OF005783,OL3,2020-01-03,2021-10-30,ST05196,CO3377,CL5328,Analyst,L2,6.56,33041.0,Hyderabad,OnCampus,Joined,1,2020-08-22 00:00:00
OF005784,OL3,2020-09-25,2021-10-16,ST06628,CO8146,CL6767,Associate,L1,28.72,22343.0,Hyderabad,OnCampus,Offered,1,2020-07-07 00:00:00
OF005785,OL2,2017-03-16,2018-01-15,ST08748,CO5936,CL1258,Associate,L2,25.05,32515.0,Mumbai,OnCampus,Accepted,1,2017-08-15 00:00:00
OF005786,OL2,2021-08-16,2022-06-11,ST03217,CO4500,CL0939,Associate,L1,23.73,17221.0,Bangalore,OnCampus,Accepted,1,2021-01-28 00:00:00
OF005787,OL1,2024-03-11,2025-07-09,ST04934,CO8488,CL9801,Analyst,L1,9.75,12500.0,Hyderabad,OffCampus,Joined,1,2024-07-17 00:00:00
OF005788,OL2,2024-09-19,2025-01-16,ST06349,CO2815,CL1714,Analyst,L2,17.54,40197.0,Chennai,OnCampus,Offered,1,2024-01-19 00:00:00
OF005789,OL2,2018-07-03,2019-09-15,ST01113,CO4350,CL5771,Analyst,L2,4.94,11269.0,Chennai,OnCampus,Joined,1,2018-07-31 00:00:00
OF005790,OL1,2019-10-27,2020-11-21,ST08535,CO7701,CL6489,Software Engineer,L1,19.07,11352.0,Hyderabad,OffCampus,Joined,0,2019-05-27 00:00:00
OF005791,OL1,2022-06-11,2023-09-11,ST03660,CO8253,CL2848,Analyst,L3,4.08,26565.0,Bangalore,OnCampus,Offered,1,2022-06-27 00:00:00
OF005792,OL3,2022-01-11,2023-07-23,ST08902,CO6064,CL9513,Associate,L2,21.44,15925.0,Hyderabad,OnCampus,Accepted,1,2022-03-28 00:00:00
OF005793,OL3,2022-11-01,2023-11-26,ST05500,CO7275,CL6757,Associate,L3,15.45,21242.0,Bangalore,OffCampus,Offered,1,2022-10-16 00:00:00
OF005794,OL1,2017-08-09,2018-03-12,ST00037,CO8970,CL8390,Analyst,L3,8.25,30104.0,Bangalore,OffCampus,Offered,0,2017-07-25 00:00:00
OF005795,OL2,2024-02-20,2025-10-11,ST06602,CO2874,CL5845,Analyst,L2,10.89,34105.0,Hyderabad,OffCampus,Accepted,1,2024-04-28 00:00:00
OF005796,OL2,2017-08-31,2018-12-24,ST07413,CO8007,CL3767,Analyst,L1,13.97,33967.0,Chennai,OffCampus,Accepted,1,2017-10-21 00:00:00
OF005797,OL3,2024-12-12,2025-02-18,ST06061,CO2897,CL8399,Software Engineer,L1,27.64,26184.0,Mumbai,OnCampus,Offered,1,2024-03-10 00:00:00
OF005798,OL3,2025-10-06,2026-02-10,ST07252,CO0831,CL3229,Analyst,L3,16.52,14262.0,Mumbai,OnCampus,Offered,0,2025-04-17 00:00:00
OF005799,OL1,2021-01-03,2022-09-28,ST07531,CO6533,CL1468,Associate,L3,13.14,14442.0,Bangalore,OffCampus,Joined,1,2021-02-27 00:00:00
OF005800,OL3,2018-02-24,2019-01-02,ST02239,CO8453,CL1068,Software Engineer,L1,10.72,44157.0,Chennai,OffCampus,Joined,0,2018-02-24 00:00:00
OF005801,OL2,2017-03-14,2018-12-27,ST05599,CO0872,CL5449,Associate,L2,19.42,44934.0,Bangalore,OnCampus,Joined,1,2017-02-23 00:00:00
OF005802,OL2,2018-10-03,2019-12-09,ST08322,CO5545,CL5892,Analyst,L3,11.26,31131.0,Mumbai,OffCampus,Offered,0,2018-04-03 00:00:00
OF005803,OL2,2019-08-28,2020-10-10,ST07634,CO4349,CL6351,Associate,L3,10.81,16108.0,Chennai,OnCampus,Offered,0,2019-12-29 00:00:00
OF005804,OL1,2016-08-23,2017-12-21,ST01118,CO1111,CL6570,Associate,L2,17.47,46890.0,Mumbai,OffCampus,Accepted,0,2016-09-26 00:00:00
OF005805,OL3,2025-10-09,2026-02-15,ST04539,CO2374,CL7592,Software Engineer,L2,4.92,48677.0,Chennai,OnCampus,Offered,0,2025-03-07 00:00:00
OF005806,OL3,2025-03-08,2026-07-23,ST06767,CO5071,CL8196,Software Engineer,L1,29.32,31813.0,Mumbai,OnCampus,Joined,0,2025-09-07 00:00:00
OF005807,OL2,2024-02-06,2025-07-02,ST08578,CO6020,CL5853,Analyst,L2,26.05,22126.0,Chennai,OnCampus,Accepted,1,2024-10-01 00:00:00
OF005808,OL1,2021-12-29,2022-01-10,ST06846,CO9321,CL6838,Analyst,L1,3.73,40617.0,Hyderabad,OffCampus,Offered,1,2021-06-27 00:00:00
OF005809,OL2,2019-11-01,2020-09-25,ST08736,CO5611,CL5937,Analyst,L2,11.6,11256.0,Bangalore,OffCampus,Offered,0,2019-02-03 00:00:00
OF005810,OL3,2017-05-29,2018-01-17,ST02801,CO8612,CL1627,Software Engineer,L1,27.4,37092.0,Mumbai,OnCampus,Accepted,0,2017-12-10 00:00:00
OF005811,OL1,2017-11-27,2018-09-21,ST04879,CO5505,CL9874,Associate,L2,4.09,27750.0,Hyderabad,OnCampus,Accepted,0,2017-02-15 00:00:00
OF005812,OL2,2020-09-03,2021-11-13,ST04972,CO5317,CL2150,Software Engineer,L2,27.91,47011.0,Hyderabad,OffCampus,Accepted,0,2020-08-23 00:00:00
OF005813,OL1,2020-12-26,2021-03-22,ST05624,CO8474,CL5298,Associate,L3,18.14,16467.0,Chennai,OnCampus,Joined,0,2020-12-10 00:00:00
OF005814,OL3,2022-03-30,2023-07-17,ST09746,CO0486,CL0424,Analyst,L1,19.74,15160.0,Chennai,OnCampus,Joined,0,2022-07-17 00:00:00
OF005815,OL1,2022-03-16,2023-10-19,ST03725,CO3500,CL6406,Software Engineer,L1,16.58,15677.0,Mumbai,OnCampus,Joined,0,2022-06-24 00:00:00
OF005816,OL2,2024-08-02,2025-12-13,ST04503,CO6765,CL1486,Analyst,L1,12.35,19513.0,Mumbai,OnCampus,Accepted,0,2024-07-29 00:00:00
OF005817,OL3,2020-10-11,2021-01-18,ST09618,CO3382,CL6756,Software Engineer,L3,23.23,39900.0,Bangalore,OnCampus,Offered,1,2020-01-15 00:00:00
OF005818,OL2,2019-04-11,2020-11-26,ST08652,CO2554,CL7908,Analyst,L3,15.79,41479.0,Hyderabad,OnCampus,Joined,1,2019-05-09 00:00:00
OF005819,OL3,2024-01-03,2025-09-29,ST01878,CO9964,CL4416,Software Engineer,L1,16.75,22938.0,Mumbai,OnCampus,Accepted,0,2024-07-18 00:00:00
OF005820,OL1,2016-12-22,2017-04-26,ST04796,CO4858,CL6058,Analyst,L2,3.75,22279.0,Hyderabad,OnCampus,Joined,0,2016-05-17 00:00:00
OF005821,OL2,2019-08-21,2020-07-17,ST07293,CO2245,CL6767,Analyst,L1,19.56,33476.0,Mumbai,OnCampus,Accepted,1,2019-09-20 00:00:00
OF005822,OL2,2019-11-24,2020-02-01,ST07945,CO1281,CL6158,Associate,L3,9.71,21587.0,Bangalore,OffCampus,Offered,1,2019-07-11 00:00:00
OF005823,OL3,2016-03-01,2017-01-29,ST06378,CO2708,CL0589,Software Engineer,L1,20.83,34916.0,Bangalore,OffCampus,Joined,0,2016-10-09 00:00:00
OF005824,OL3,2018-11-27,2019-08-31,ST04961,CO4411,CL8652,Analyst,L1,25.17,40079.0,Chennai,OnCampus,Joined,0,2018-12-20 00:00:00
OF005825,OL2,2018-07-27,2019-04-25,ST06957,CO4910,CL4002,Software Engineer,L3,4.75,31576.0,Hyderabad,OnCampus,Accepted,1,2018-02-21 00:00:00
OF005826,OL1,2019-04-18,2020-02-08,ST01600,CO4998,CL7250,Software Engineer,L3,6.02,30770.0,Hyderabad,OffCampus,Accepted,1,2019-09-15 00:00:00
OF005827,OL2,2019-09-29,2020-03-31,ST00380,CO0670,CL3132,Analyst,L1,20.78,11989.0,Hyderabad,OffCampus,Joined,1,2019-11-20 00:00:00
OF005828,OL3,2024-04-20,2025-01-07,ST03963,CO4861,CL1551,Associate,L2,12.04,31169.0,Mumbai,OffCampus,Accepted,1,2024-10-09 00:00:00
OF005829,OL3,2021-03-29,2022-09-02,ST06954,CO2890,CL8088,Associate,L3,27.79,10222.0,Chennai,OnCampus,Offered,0,2021-04-16 00:00:00
OF005830,OL2,2016-08-15,2017-02-09,ST02353,CO2947,CL9651,Software Engineer,L3,22.46,45769.0,Hyderabad,OnCampus,Joined,1,2016-11-29 00:00:00
OF005831,OL2,2020-12-13,2021-08-14,ST02690,CO3918,CL4924,Software Engineer,L1,10.6,49529.0,Bangalore,OffCampus,Offered,1,2020-07-09 00:00:00
OF005832,OL2,2018-07-14,2019-12-20,ST03809,CO8635,CL7634,Software Engineer,L2,22.52,46405.0,Bangalore,OffCampus,Accepted,1,2018-06-05 00:00:00
OF005833,OL3,2019-06-09,2020-07-10,ST02373,CO6030,CL7423,Software Engineer,L2,5.54,16772.0,Bangalore,OnCampus,Joined,0,2019-09-16 00:00:00
OF005834,OL2,2017-03-04,2018-06-27,ST03147,CO3486,CL9723,Software Engineer,L3,13.54,26623.0,Bangalore,OnCampus,Accepted,1,2017-02-19 00:00:00
OF005835,OL3,2016-02-23,2017-05-16,ST04819,CO2500,CL8816,Analyst,L2,3.94,24216.0,Chennai,OnCampus,Offered,0,2016-07-13 00:00:00
OF005836,OL2,2023-05-06,2024-02-27,ST09219,CO6090,CL6629,Software Engineer,L1,15.08,45792.0,Bangalore,OffCampus,Joined,0,2023-02-22 00:00:00
OF005837,OL2,2021-04-09,2022-07-04,ST08349,CO8362,CL5752,Associate,L2,29.2,13409.0,Mumbai,OffCampus,Joined,0,2021-10-22 00:00:00
OF005838,OL3,2022-08-15,2023-05-12,ST09305,CO5243,CL7546,Software Engineer,L3,18.7,18368.0,Chennai,OffCampus,Offered,1,2022-03-23 00:00:00
OF005839,OL1,2020-12-02,2021-03-12,ST04428,CO7040,CL6296,Analyst,L2,28.88,26408.0,Chennai,OffCampus,Offered,1,2020-07-25 00:00:00
OF005840,OL3,2024-10-03,2025-02-03,ST09411,CO5680,CL8184,Software Engineer,L1,25.59,19918.0,Bangalore,OffCampus,Offered,0,2024-04-01 00:00:00
OF005841,OL1,2023-09-07,2024-05-10,ST02869,CO7742,CL8149,Software Engineer,L3,7.94,29910.0,Chennai,OffCampus,Offered,0,2023-02-26 00:00:00
OF005842,OL3,2018-08-04,2019-12-28,ST09759,CO5311,CL3161,Analyst,L3,21.01,36366.0,Bangalore,OnCampus,Joined,1,2018-03-18 00:00:00
OF005843,OL1,2016-11-13,2017-11-03,ST06815,CO7146,CL7870,Software Engineer,L1,13.4,38994.0,Chennai,OffCampus,Accepted,1,2016-05-23 00:00:00
OF005844,OL2,2021-07-06,2022-01-28,ST07402,CO5533,CL7577,Associate,L3,28.65,42229.0,Hyderabad,OnCampus,Joined,0,2021-12-28 00:00:00
OF005845,OL3,2025-02-21,2026-10-21,ST02502,CO7797,CL1779,Associate,L1,11.04,42291.0,Chennai,OffCampus,Joined,1,2025-06-16 00:00:00
OF005846,OL1,2024-09-13,2025-10-19,ST08834,CO6898,CL6226,Analyst,L2,28.39,11608.0,Mumbai,OnCampus,Offered,1,2024-05-09 00:00:00
OF005847,OL2,2024-03-11,2025-10-16,ST06529,CO8959,CL0117,Software Engineer,L2,7.93,27857.0,Chennai,OffCampus,Joined,0,2024-12-30 00:00:00
OF005848,OL3,2021-06-02,2022-05-05,ST09813,CO3411,CL9407,Analyst,L2,24.62,49603.0,Chennai,OnCampus,Offered,1,2021-07-10 00:00:00
OF005849,OL2,2017-12-11,2018-01-06,ST06982,CO0978,CL9122,Analyst,L3,4.1,24039.0,Bangalore,OnCampus,Accepted,1,2017-12-16 00:00:00
OF005850,OL2,2023-10-21,2024-03-04,ST05712,CO5646,CL2693,Associate,L3,14.22,17002.0,Mumbai,OffCampus,Joined,1,2023-03-18 00:00:00
OF005851,OL2,2021-02-16,2022-01-29,ST08281,CO0762,CL9906,Analyst,L2,23.35,25520.0,Chennai,OnCampus,Offered,0,2021-04-04 00:00:00
OF005852,OL2,2024-07-12,2025-06-23,ST02953,CO6621,CL5645,Associate,L1,14.83,39572.0,Mumbai,OnCampus,Offered,1,2024-11-24 00:00:00
OF005853,OL1,2018-01-07,2019-01-14,ST08632,CO9824,CL4468,Software Engineer,L2,18.52,18328.0,Chennai,OnCampus,Offered,1,2018-01-10 00:00:00
OF005854,OL3,2019-11-07,2020-01-04,ST01462,CO4511,CL0557,Associate,L1,10.11,24825.0,Hyderabad,OnCampus,Accepted,1,2019-10-31 00:00:00
OF005855,OL3,2022-07-10,2023-04-30,ST05042,CO7979,CL4084,Software Engineer,L1,16.11,26274.0,Bangalore,OnCampus,Accepted,1,2022-09-22 00:00:00
OF005856,OL1,2017-01-28,2018-01-17,ST01206,CO4950,CL1255,Software Engineer,L1,26.43,35212.0,Bangalore,OnCampus,Accepted,0,2017-11-07 00:00:00
OF005857,OL2,2018-12-06,2019-08-25,ST00148,CO8294,CL4661,Associate,L2,22.15,42083.0,Bangalore,OnCampus,Joined,0,2018-07-27 00:00:00
OF005858,OL3,2020-01-18,2021-10-07,ST04496,CO9430,CL6938,Software Engineer,L1,26.61,22653.0,Bangalore,OffCampus,Offered,1,2020-05-02 00:00:00
OF005859,OL3,2025-01-07,2026-08-10,ST07413,CO0889,CL6019,Associate,L2,28.39,49585.0,Chennai,OnCampus,Accepted,1,2025-09-06 00:00:00
OF005860,OL1,2020-12-29,2021-06-30,ST07163,CO5724,CL9828,Analyst,L2,20.77,24753.0,Bangalore,OffCampus,Joined,0,2020-08-24 00:00:00
OF005861,OL2,2019-09-11,2020-06-19,ST08067,CO2118,CL8205,Analyst,L3,4.89,13585.0,Chennai,OnCampus,Joined,1,2019-12-21 00:00:00
OF005862,OL2,2025-06-06,2026-08-02,ST00004,CO1039,CL8619,Software Engineer,L2,24.2,47256.0,Bangalore,OnCampus,Accepted,1,2025-05-12 00:00:00
OF005863,OL2,2024-10-27,2025-05-28,ST07830,CO6413,CL8327,Associate,L3,18.28,11805.0,Mumbai,OnCampus,Joined,0,2024-02-07 00:00:00
OF005864,OL3,2025-11-12,2026-09-05,ST05915,CO2634,CL5653,Software Engineer,L3,24.31,16503.0,Bangalore,OnCampus,Offered,1,2025-06-26 00:00:00
OF005865,OL1,2025-07-02,2026-02-28,ST04611,CO6653,CL2187,Analyst,L3,18.64,40900.0,Mumbai,OffCampus,Joined,0,2025-11-23 00:00:00
OF005866,OL1,2023-09-20,2024-11-09,ST05700,CO4086,CL7011,Analyst,L1,13.68,13879.0,Bangalore,OffCampus,Offered,0,2023-06-22 00:00:00
OF005867,OL2,2017-12-19,2018-04-22,ST08218,CO9695,CL6517,Analyst,L2,26.83,22729.0,Chennai,OnCampus,Offered,0,2017-06-20 00:00:00
OF005868,OL3,2016-03-12,2017-05-01,ST07893,CO3921,CL2866,Associate,L3,26.75,39025.0,Mumbai,OffCampus,Offered,1,2016-05-31 00:00:00
OF005869,OL3,2023-08-06,2024-10-24,ST05375,CO4419,CL2325,Analyst,L1,12.48,21657.0,Chennai,OffCampus,Joined,1,2023-07-25 00:00:00
OF005870,OL1,2018-08-18,2019-10-04,ST07699,CO6670,CL4293,Associate,L2,16.19,31346.0,Chennai,OffCampus,Accepted,0,2018-05-26 00:00:00
OF005871,OL2,2023-07-13,2024-09-14,ST05070,CO6542,CL9108,Software Engineer,L3,12.08,43198.0,Chennai,OffCampus,Accepted,0,2023-03-11 00:00:00
OF005872,OL1,2023-05-17,2024-09-12,ST05752,CO6941,CL5143,Software Engineer,L3,29.87,11661.0,Bangalore,OffCampus,Offered,1,2023-04-05 00:00:00
OF005873,OL2,2021-03-03,2022-08-25,ST01179,CO4960,CL3678,Analyst,L2,22.62,28051.0,Bangalore,OffCampus,Offered,0,2021-02-10 00:00:00
OF005874,OL1,2024-08-25,2025-08-07,ST03262,CO3946,CL8605,Analyst,L1,16.83,12756.0,Mumbai,OnCampus,Offered,0,2024-03-19 00:00:00
OF005875,OL1,2023-12-28,2024-04-05,ST02984,CO9984,CL2548,Analyst,L1,3.96,33453.0,Chennai,OnCampus,Joined,0,2023-01-24 00:00:00
OF005876,OL1,2023-07-04,2024-08-09,ST01104,CO3846,CL2517,Software Engineer,L3,19.56,20815.0,Chennai,OffCampus,Joined,1,2023-11-05 00:00:00
OF005877,OL2,2016-04-22,2017-11-21,ST04773,CO9004,CL3662,Analyst,L1,18.14,13782.0,Chennai,OnCampus,Accepted,1,2016-03-16 00:00:00
OF005878,OL3,2019-12-12,2020-11-16,ST09259,CO7320,CL3469,Associate,L3,24.26,12794.0,Chennai,OffCampus,Accepted,1,2019-09-27 00:00:00
OF005879,OL2,2017-04-05,2018-04-20,ST03488,CO9285,CL6581,Software Engineer,L2,16.25,17332.0,Chennai,OffCampus,Joined,0,2017-09-13 00:00:00
OF005880,OL3,2025-12-17,2026-10-27,ST07422,CO9837,CL4605,Associate,L2,23.22,33685.0,Chennai,OffCampus,Joined,0,2025-06-19 00:00:00
OF005881,OL3,2020-11-26,2021-04-06,ST08895,CO3169,CL8749,Associate,L3,14.25,22378.0,Chennai,OffCampus,Joined,1,2020-04-30 00:00:00
OF005882,OL1,2020-05-07,2021-02-26,ST00583,CO4611,CL8491,Software Engineer,L1,15.9,13850.0,Chennai,OffCampus,Accepted,0,2020-04-03 00:00:00
OF005883,OL2,2020-06-27,2021-10-17,ST03785,CO8257,CL5333,Associate,L3,24.43,20169.0,Bangalore,OnCampus,Offered,0,2020-02-01 00:00:00
OF005884,OL1,2025-03-08,2026-12-14,ST04634,CO4855,CL0279,Associate,L3,22.6,32657.0,Hyderabad,OnCampus,Accepted,1,2025-08-02 00:00:00
OF005885,OL1,2016-11-27,2017-12-25,ST05048,CO3888,CL6708,Software Engineer,L2,20.27,47888.0,Hyderabad,OnCampus,Accepted,0,2016-12-20 00:00:00
OF005886,OL1,2023-08-03,2024-12-29,ST04683,CO3105,CL9278,Associate,L3,23.18,46999.0,Bangalore,OnCampus,Joined,0,2023-07-02 00:00:00
OF005887,OL2,2023-09-18,2024-12-31,ST06355,CO4813,CL6309,Associate,L3,3.74,14981.0,Chennai,OffCampus,Joined,0,2023-02-14 00:00:00
OF005888,OL2,2019-12-22,2020-01-06,ST09221,CO8191,CL5777,Associate,L3,12.9,15790.0,Bangalore,OnCampus,Offered,0,2019-06-27 00:00:00
OF005889,OL3,2018-09-22,2019-12-21,ST01353,CO6189,CL3413,Software Engineer,L3,17.24,10500.0,Hyderabad,OffCampus,Offered,0,2018-04-19 00:00:00
OF005890,OL2,2025-08-07,2026-05-02,ST04871,CO4090,CL7284,Analyst,L1,4.94,40524.0,Chennai,OffCampus,Offered,0,2025-06-20 00:00:00
